# power spectrum of phi_prime/H0 (dimensionless)
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  3.403934e-01   3.053908e-13   1.016670e-04   1.999455e-14   648
  3.412327e-01   3.099539e-13   1.487578e-04   2.038520e-14   528
  3.419069e-01   3.591735e-13   1.791415e-04   2.685183e-14   600
  3.425805e-01   4.939487e-13   2.258506e-04   4.252894e-14   240
  3.432329e-01   2.964351e-13   1.729994e-04   1.672866e-14   720
  3.439912e-01   2.931890e-13   1.368738e-04   1.626525e-14   720
  3.448318e-01   1.725193e-13   0.000000e+00   1.515820e-14   144
  3.452742e-01   3.661654e-13   1.764713e-04   2.277126e-14   720
  3.459035e-01   3.081761e-13   1.058157e-04   1.926405e-14   384
  3.466913e-01   3.051652e-13   1.173023e-04   1.662272e-14   672
  3.474387e-01   3.622953e-13   2.053834e-04   2.826558e-14   336
  3.477957e-01   2.845123e-13   4.795375e-09   2.542497e-14   288
  3.486699e-01   2.722219e-13   1.625472e-04   1.410842e-14   776
  3.494792e-01   2.583156e-13   1.390838e-04   1.122630e-14   720
  3.501588e-01   2.854758e-13   1.120422e-04   1.819535e-14   432
  3.507024e-01   2.949761e-13   1.597303e-04   1.878461e-14   504
  3.513071e-01   3.171015e-13   1.119137e-04   2.193876e-14   528
  3.521533e-01   3.591677e-13   1.524759e-04   3.498592e-14   438
  3.528495e-01   3.645628e-13   1.774680e-04   3.048527e-14   624
  3.533741e-01   3.096930e-13   2.173744e-04   2.661343e-14   312
  3.540952e-01   4.081584e-13   1.171159e-04   2.323967e-14   696
  3.548410e-01   3.078788e-13   1.059686e-04   1.909169e-14   552
  3.556166e-01   3.300004e-13   8.198436e-05   2.908927e-14   516
  3.560964e-01   3.598978e-13   1.637576e-04   2.371627e-14   528
  3.566805e-01   2.029618e-13   1.064960e-04   1.158638e-14   528
  3.575102e-01   3.200897e-13   1.404467e-04   2.019840e-14   864
  3.580734e-01   3.059314e-13   1.923830e-04   2.427248e-14   408
  3.586372e-01   4.444976e-13   1.906039e-04   3.756064e-14   192
  3.594362e-01   2.584650e-13   1.577339e-04   1.427028e-14   720
  3.601108e-01   2.608101e-13   1.454384e-04   1.542126e-14   696
  3.609123e-01   2.879926e-13   1.570748e-04   1.720606e-14   720
  3.616456e-01   3.194743e-13   2.128961e-04   2.446721e-14   432
  3.620733e-01   2.327676e-13   1.253189e-04   1.586306e-14   264
  3.628427e-01   3.000707e-13   1.730599e-04   1.616704e-14   672
  3.635310e-01   2.703305e-13   1.771868e-04   1.362236e-14   600
  3.643477e-01   2.184019e-13   1.037427e-04   1.313234e-14   270
  3.647594e-01   3.478097e-13   1.561617e-04   3.011024e-14   528
  3.654138e-01   3.464304e-13   1.069340e-04   1.867985e-14   840
  3.663112e-01   3.991591e-13   2.044769e-04   2.405538e-14   888
  3.671403e-01   2.873362e-13   1.523504e-04   1.523060e-14   744
  3.678411e-01   3.203806e-13   7.828584e-05   2.309017e-14   456
  3.681896e-01   4.530769e-13   1.069824e-04   3.136007e-14   360
  3.687860e-01   3.634090e-13   9.269427e-05   3.716470e-14   384
  3.697011e-01   3.624252e-13   1.486807e-04   2.215147e-14   816
  3.703877e-01   3.458352e-13   2.157150e-04   2.115010e-14   824
  3.712223e-01   2.575682e-13   1.002746e-04   2.042872e-14   360
  3.716692e-01   2.750068e-13   1.479676e-04   1.371258e-14   624
  3.722842e-01   3.030590e-13   9.998850e-05   1.881324e-14   360
  3.731036e-01   2.890695e-13   1.360137e-04   1.752367e-14   876
  3.738436e-01   2.538053e-13   1.615436e-04   1.388896e-14   696
  3.745899e-01   2.330039e-13   1.043143e-04   1.569703e-14   336
  3.749811e-01   3.575170e-13   1.041971e-04   2.147973e-14   504
  3.756273e-01   3.049045e-13   1.051000e-04   2.086252e-14   672
  3.765859e-01   2.633331e-13   2.092296e-04   1.290581e-14   720
  3.772508e-01   4.200614e-13   1.580506e-04   3.501242e-14   774
  3.779846e-01   5.151385e-13   9.046409e-05   4.829253e-14   384
  3.783690e-01   3.623854e-13   1.740917e-04   2.464303e-14   528
  3.789655e-01   3.898203e-13   1.659191e-04   2.426993e-14   744
  3.799249e-01   3.771588e-13   1.368481e-04   2.204578e-14   768
  3.805620e-01   3.377472e-13   1.536223e-04   2.217365e-14   552
  3.813568e-01   3.038653e-13   1.674309e-04   1.680373e-14   696
  3.819481e-01   4.216396e-13   2.034577e-04   3.131150e-14   408
  3.824174e-01   4.380287e-13   8.789532e-05   2.792321e-14   504
  3.831615e-01   3.026926e-13   1.579007e-04   1.902745e-14   888
  3.838937e-01   3.186983e-13   1.641044e-04   1.789575e-14   648
  3.846547e-01   3.724157e-13   1.626978e-04   2.732280e-14   648
  3.853707e-01   3.644151e-13   1.754281e-04   2.343494e-14   792
  3.861291e-01   3.211301e-13   2.566633e-04   1.895722e-14   600
  3.866880e-01   2.403056e-13   1.739428e-04   1.328485e-14   456
  3.872762e-01   2.907201e-13   8.477229e-05   1.600960e-14   648
  3.880317e-01   3.045700e-13   1.653183e-04   1.417055e-14   936
  3.888474e-01   4.029007e-13   1.015268e-04   2.831048e-14   384
  3.895575e-01   3.548866e-13   0.000000e+00   3.813293e-14   198
  3.901055e-01   3.132347e-13   2.575821e-04   1.947223e-14   1224
  3.906966e-01   5.059437e-13   1.875990e-04   4.127277e-14   420
  3.913957e-01   4.420024e-13   1.815566e-04   3.183235e-14   792
  3.920793e-01   3.915554e-13   1.501318e-04   2.773766e-14   680
  3.928594e-01   3.303880e-13   1.378581e-04   2.070440e-14   600
  3.934870e-01   3.508431e-13   1.999321e-04   2.464190e-14   840
  3.943251e-01   3.004775e-13   9.439865e-05   1.715274e-14   432
  3.946454e-01   4.139676e-13   8.846397e-05   2.796592e-14   720
  3.953417e-01   2.953940e-13   1.771778e-04   1.222873e-14   960
  3.962077e-01   3.157623e-13   1.579411e-04   2.292640e-14   528
  3.968405e-01   2.880559e-13   1.614459e-04   1.536875e-14   624
  3.975938e-01   3.565258e-13   1.268954e-04   1.858296e-14   816
  3.983415e-01   3.341606e-13   2.086821e-04   1.889622e-14   696
  3.991678e-01   3.042506e-13   5.754450e-09   3.581852e-14   240
  3.994784e-01   3.482877e-13   1.230648e-04   2.918472e-14   672
  4.001719e-01   2.959680e-13   2.199344e-04   1.499289e-14   864
  4.009498e-01   2.512867e-13   1.687640e-04   1.333994e-14   816
  4.016509e-01   3.024323e-13   9.659469e-05   1.782153e-14   648
  4.024060e-01   4.068072e-13   9.873737e-05   2.556228e-14   843
  4.030471e-01   3.148235e-13   1.776528e-04   1.977098e-14   780
  4.038111e-01   4.906146e-13   9.532520e-05   6.703195e-14   216
  4.042823e-01   3.121125e-13   2.298663e-04   1.457396e-14   1056
  4.050071e-01   2.946367e-13   1.880564e-04   2.461023e-14   228
  4.056781e-01   4.109390e-13   2.341349e-04   2.295425e-14   924
  4.063670e-01   3.487621e-13   8.685094e-05   1.865909e-14   696
  4.070964e-01   2.994018e-13   1.545698e-04   1.620190e-14   996
  4.078428e-01   2.877705e-13   9.125493e-05   2.212049e-14   576
  4.086192e-01   3.552372e-13   1.408459e-04   2.907851e-14   552
  4.091852e-01   4.540991e-13   1.681651e-04   3.838525e-14   516
  4.097596e-01   3.010704e-13   2.445470e-04   1.487909e-14   744
  4.104159e-01   2.395223e-13   1.199649e-04   1.305746e-14   576
  4.109868e-01   2.653880e-13   1.234742e-04   1.256617e-14   792
  4.117982e-01   2.763469e-13   1.411539e-04   1.516175e-14   792
  4.123927e-01   3.013947e-13   1.522330e-04   2.032861e-14   720
  4.131968e-01   2.773141e-13   1.735107e-04   1.525550e-14   656
  4.139503e-01   2.759989e-13   1.894646e-04   1.344127e-14   816
  4.147227e-01   2.895875e-13   1.021561e-04   2.460788e-14   492
  4.151618e-01   2.729934e-13   1.469588e-04   1.763947e-14   552
  4.159858e-01   2.429372e-13   2.555435e-04   1.449718e-14   780
  4.165209e-01   2.927300e-13   1.569773e-04   1.620436e-14   528
  4.170975e-01   2.441033e-13   1.832403e-04   1.264432e-14   600
  4.179472e-01   2.883772e-13   1.522872e-04   1.250047e-14   900
  4.185329e-01   2.512098e-13   8.430879e-05   1.260736e-14   696
  4.193388e-01   2.795156e-13   2.131780e-04   1.371885e-14   696
  4.201183e-01   2.335038e-13   8.648430e-05   1.096077e-14   552
  4.207739e-01   2.587826e-13   1.005733e-04   1.407374e-14   708
  4.214606e-01   2.515806e-13   1.660522e-04   1.196004e-14   876
  4.221752e-01   2.478586e-13   8.817041e-05   2.036704e-14   216
  4.226547e-01   2.702180e-13   2.411580e-04   1.060178e-14   1032
  4.233729e-01   2.261496e-13   2.685028e-04   1.229022e-14   600
  4.241182e-01   2.039929e-13   1.281196e-04   1.060221e-14   600
  4.246868e-01   2.817414e-13   2.262472e-04   2.168477e-14   528
  4.253589e-01   2.700958e-13   1.241998e-04   1.324422e-14   732
  4.260669e-01   2.760099e-13   9.171027e-05   1.793888e-14   336
  4.268820e-01   2.523290e-13   1.307053e-04   1.169680e-14   912
  4.274911e-01   2.031008e-13   1.311885e-04   9.480688e-15   624
  4.281565e-01   2.205805e-13   1.105498e-04   9.367093e-15   768
  4.289333e-01   2.098970e-13   1.994537e-04   9.564707e-15   792
  4.296957e-01   2.728991e-13   9.888090e-05   1.512470e-14   660
  4.302382e-01   2.294214e-13   1.457169e-04   1.468376e-14   504
  4.307992e-01   2.112131e-13   2.380735e-04   1.041566e-14   480
  4.316401e-01   1.852409e-13   2.201870e-04   6.751213e-15   912
  4.322985e-01   2.424899e-13   2.452123e-04   1.353867e-14   432
  4.329203e-01   2.197475e-13   1.456013e-04   1.126086e-14   564
  4.334724e-01   2.313763e-13   1.393605e-04   1.084525e-14   600
  4.342496e-01   2.639467e-13   1.942553e-04   1.093503e-14   876
  4.348334e-01   2.142450e-13   8.734307e-05   1.642402e-14   264
  4.356382e-01   1.904327e-13   1.694799e-04   1.034883e-14   560
  4.362850e-01   1.960641e-13   1.151652e-04   7.002815e-15   840
  4.370702e-01   1.900379e-13   1.775516e-04   6.544047e-15   1008
  4.377963e-01   1.864158e-13   7.942467e-05   9.963725e-15   456
  4.384595e-01   2.487419e-13   1.028834e-04   1.566453e-14   576
  4.390725e-01   2.119203e-13   1.580913e-04   9.503682e-15   612
  4.398809e-01   2.357340e-13   1.412012e-04   1.197729e-14   780
  4.405404e-01   2.268639e-13   1.618102e-04   1.185419e-14   648
  4.412155e-01   2.386519e-13   7.540562e-05   1.525950e-14   312
  4.416470e-01   1.921485e-13   1.915933e-04   9.551266e-15   528
  4.423945e-01   1.872317e-13   2.502113e-04   7.207465e-15   720
  4.431093e-01   2.065223e-13   2.509948e-04   1.251812e-14   576
  4.439759e-01   1.987363e-13   2.165154e-04   1.057929e-14   444
  4.445151e-01   2.089007e-13   2.123318e-04   7.271491e-15   996
  4.451759e-01   1.590681e-13   1.773610e-04   9.409629e-15   432
  4.458005e-01   2.064169e-13   1.941754e-04   1.078776e-14   504
  4.463400e-01   1.819768e-13   8.754449e-05   8.973896e-15   504
  4.471082e-01   2.356357e-13   1.722886e-04   8.713102e-15   876
  4.478033e-01   1.849922e-13   1.982878e-04   1.027200e-14   504
  4.485271e-01   2.034751e-13   1.264576e-04   8.613736e-15   696
  4.491253e-01   2.018019e-13   1.081079e-04   9.733939e-15   492
  4.499392e-01   1.753040e-13   1.547618e-04   1.010671e-14   432
  4.505420e-01   2.144024e-13   1.449174e-04   7.792124e-15   768
  4.512567e-01   1.942920e-13   1.805141e-04   9.999036e-15   648
  4.519390e-01   1.770856e-13   1.177661e-04   1.064642e-14   456
  4.527231e-01   1.873083e-13   1.619475e-04   1.029674e-14   552
  4.532676e-01   2.137098e-13   1.109989e-04   9.486154e-15   648
  4.540170e-01   1.864541e-13   1.809220e-04   6.660081e-15   840
  4.547491e-01   2.136704e-13   8.627791e-05   1.061933e-14   432
  4.554820e-01   2.051111e-13   1.056757e-04   9.951641e-15   600
  4.559917e-01   2.349439e-13   1.125905e-04   1.172500e-14   432
  4.568479e-01   1.991506e-13   1.120948e-04   9.142339e-15   560
  4.574277e-01   1.735104e-13   1.774344e-04   6.617051e-15   840
  4.581537e-01   1.762517e-13   1.050970e-04   8.534169e-15   504
  4.587303e-01   2.017619e-13   2.144966e-04   9.129339e-15   696
  4.595432e-01   2.224692e-13   1.171504e-04   1.254901e-14   384
  4.601763e-01   1.626663e-13   1.716116e-04   7.496256e-15   576
  4.609420e-01   1.642225e-13   1.059101e-04   9.529870e-15   360
  4.615593e-01   1.896986e-13   1.577258e-04   7.053182e-15   828
  4.622251e-01   1.868144e-13   1.404841e-04   1.121314e-14   372
  4.628352e-01   1.734648e-13   2.145462e-04   8.069847e-15   576
  4.636434e-01   1.869022e-13   8.985170e-05   8.196421e-15   636
  4.642192e-01   2.179178e-13   1.732109e-04   1.031982e-14   648
  4.649981e-01   1.740327e-13   1.408015e-04   8.213040e-15   576
  4.655573e-01   1.777927e-13   2.271277e-04   8.264213e-15   528
  4.663010e-01   1.837639e-13   9.710647e-05   1.152949e-14   360
  4.669165e-01   1.595777e-13   2.233813e-04   6.420804e-15   672
  4.677203e-01   1.800997e-13   1.144196e-04   7.010825e-15   804
  4.683893e-01   2.041632e-13   1.262185e-04   1.274170e-14   408
  4.691293e-01   1.780439e-13   7.801673e-05   1.022542e-14   384
  4.696276e-01   1.449691e-13   1.785323e-04   7.337247e-15   480
  4.703304e-01   1.706351e-13   1.153580e-04   8.457955e-15   432
  4.710045e-01   1.857101e-13   2.125802e-04   8.539815e-15   648
  4.718024e-01   1.996106e-13   1.319050e-04   8.971163e-15   624
  4.723861e-01   1.899594e-13   1.199787e-04   9.315582e-15   456
  4.731831e-01   1.787303e-13   1.639016e-04   7.589602e-15   588
  4.737172e-01   1.491449e-13   1.045685e-04   5.917581e-15   600
  4.744970e-01   1.909748e-13   1.631013e-04   8.410420e-15   708
  4.751130e-01   2.221733e-13   1.027507e-04   1.272227e-14   360
  4.757936e-01   1.882123e-13   1.181146e-04   9.418047e-15   552
  4.764461e-01   1.585836e-13   8.286020e-05   1.051005e-14   288
  4.771085e-01   1.933564e-13   1.557998e-04   8.547448e-15   528
  4.777309e-01   1.957126e-13   1.051098e-04   8.628775e-15   456
  4.784262e-01   1.783821e-13   1.863824e-04   7.372830e-15   608
  4.791256e-01   1.558576e-13   9.017389e-05   6.891234e-15   504
  4.798898e-01   1.559117e-13   1.935982e-04   7.874041e-15   540
  4.804891e-01   1.925511e-13   2.078222e-04   1.108500e-14   360
  4.811350e-01   2.135906e-13   9.411255e-05   9.840756e-15   540
  4.817063e-01   1.826324e-13   8.080679e-05   7.424079e-15   576
  4.825371e-01   1.832919e-13   1.873635e-04   7.117036e-15   588
  4.833270e-01   1.775401e-13   2.585051e-04   7.347149e-15   672
  4.840056e-01   1.844871e-13   1.975777e-04   8.224544e-15   552
  4.845526e-01   1.465150e-13   1.976776e-04   1.273767e-14   144
  4.852507e-01   1.675563e-13   1.679474e-04   7.597184e-15   600
  4.859125e-01   1.493184e-13   2.104747e-04   7.794780e-15   504
  4.866470e-01   2.017173e-13   2.162000e-04   1.333486e-14   336
  4.874196e-01   1.782074e-13   2.430098e-04   7.227869e-15   600
  4.881116e-01   1.522636e-13   1.568306e-04   6.119121e-15   636
  4.888585e-01   1.668617e-13   1.260932e-04   1.007094e-14   384
  4.893821e-01   1.896302e-13   1.758851e-04   8.611628e-15   504
  4.901368e-01   1.839450e-13   7.381652e-05   1.345434e-14   240
  4.907324e-01   2.069876e-13   1.734055e-04   8.764380e-15   744
  4.914470e-01   1.663581e-13   1.184096e-04   8.080989e-15   648
  4.920821e-01   3.455220e-13   7.860381e-05   3.395032e-14   120
  4.928265e-01   1.784755e-13   1.234764e-04   8.556496e-15   564
  4.933890e-01   2.051478e-13   1.939271e-04   9.980515e-15   432
  4.941396e-01   1.733946e-13   1.505258e-04   7.663140e-15   480
  4.947049e-01   1.452097e-13   1.107908e-04   6.745208e-15   456
  4.953721e-01   1.732227e-13   1.833424e-04   8.390124e-15   444
  4.961293e-01   1.472572e-13   2.805235e-04   7.097672e-15   528
  4.967944e-01   1.663232e-13   2.083390e-04   1.342275e-14   264
  4.974399e-01   1.858111e-13   2.135165e-04   8.660653e-15   444
  4.983082e-01   2.041313e-13   2.338759e-04   7.167624e-15   696
  4.990289e-01   2.095390e-13   1.250847e-04   1.226005e-14   384
  4.995560e-01   1.681533e-13   1.580550e-04   8.076216e-15   432
  5.003759e-01   1.783137e-13   1.092086e-04   8.179491e-15   488
  5.009082e-01   1.952409e-13   1.645909e-04   9.465054e-15   480
  5.016800e-01   1.662318e-13   1.835529e-04   9.909177e-15   480
  5.022777e-01   1.761647e-13   7.701318e-05   1.056916e-14   240
  5.029563e-01   1.861673e-13   1.798967e-04   8.215675e-15   600
  5.035964e-01   1.473661e-13   1.567616e-04   9.418155e-15   288
  5.042780e-01   1.793058e-13   1.507931e-04   8.307203e-15   480
  5.049682e-01   1.672061e-13   2.682341e-04   8.984454e-15   504
  5.056479e-01   1.870385e-13   1.150891e-04   1.354201e-14   216
  5.065146e-01   1.651213e-13   1.884192e-04   7.715593e-15   504
  5.071897e-01   1.697213e-13   1.515464e-04   8.736242e-15   456
  5.079286e-01   2.272747e-13   8.691443e-05   1.228787e-14   384
  5.084180e-01   2.061595e-13   1.764049e-04   1.129557e-14   480
  5.091134e-01   1.761615e-13   1.549032e-04   8.467807e-15   504
  5.097578e-01   1.922511e-13   9.826093e-05   1.302732e-14   312
  5.104521e-01   1.993691e-13   1.583441e-04   1.029306e-14   492
  5.110667e-01   2.233921e-13   1.484108e-04   1.554166e-14   312
  5.118579e-01   1.710879e-13   2.410815e-04   8.036216e-15   576
  5.125543e-01   1.982322e-13   2.225378e-04   1.408510e-14   336
  5.131328e-01   1.548497e-13   1.713438e-04   1.019809e-14   240
  5.139346e-01   1.566874e-13   2.271584e-04   8.247133e-15   468
  5.146270e-01   1.996355e-13   1.422340e-04   1.483280e-14   192
  5.153517e-01   1.654562e-13   1.426580e-04   1.036622e-14   324
  5.158828e-01   1.884982e-13   1.035388e-04   8.980837e-15   600
  5.166066e-01   2.143064e-13   1.679811e-04   1.158191e-14   456
  5.171442e-01   1.902841e-13   7.555790e-05   1.124376e-14   336
  5.180350e-01   2.179265e-13   2.262417e-04   1.005972e-14   612
  5.186832e-01   1.603644e-13   1.898719e-04   1.490200e-14   144
  5.192961e-01   2.201634e-13   2.216292e-04   1.050362e-14   552
  5.201296e-01   1.737460e-13   8.728032e-05   9.920718e-15   264
  5.206006e-01   2.294911e-13   2.020762e-04   1.275406e-14   336
  5.213435e-01   1.803472e-13   1.335250e-04   9.316810e-15   384
  5.219878e-01   2.265884e-13   7.516140e-05   2.035890e-14   216
  5.227010e-01   1.519881e-13   1.593577e-04   8.506918e-15   344
  5.233513e-01   1.635578e-13   2.377692e-04   8.913631e-15   408
  5.241438e-01   1.825791e-13   1.827101e-04   1.324063e-14   264
  5.248460e-01   1.981991e-13   2.547069e-04   1.059206e-14   612
  5.255476e-01   2.177242e-13   1.310917e-04   1.180099e-14   408
  5.262692e-01   1.647786e-13   1.312801e-04   9.968126e-15   444
  5.267993e-01   3.621987e-13   7.342396e-05   3.410846e-14   120
  5.275096e-01   1.989477e-13   2.028570e-04   1.318018e-14   336
  5.280368e-01   1.728746e-13   7.049199e-05   1.034706e-14   288
  5.287493e-01   1.904247e-13   2.193723e-04   9.243413e-15   552
  5.297288e-01   2.868035e-13   1.174622e-08   3.403348e-14   72
  5.302324e-01   1.813648e-13   2.178926e-04   9.619930e-15   504
  5.308207e-01   1.339435e-13   7.011571e-05   9.554361e-15   216
  5.315829e-01   1.904572e-13   1.251868e-04   1.292172e-14   312
  5.322672e-01   1.669417e-13   1.425448e-04   1.069470e-14   336
  5.329194e-01   1.869495e-13   1.975831e-04   1.105554e-14   204
  5.335689e-01   2.057666e-13   2.296216e-04   1.130452e-14   504
  5.342577e-01   2.490048e-13   2.186657e-04   1.360752e-14   396
  5.349201e-01   1.969561e-13   2.005279e-04   1.099946e-14   312
  5.357232e-01   2.087487e-13   1.225440e-04   1.493263e-14   216
  5.362890e-01   2.303794e-13   6.650698e-05   2.126035e-14   168
  5.369766e-01   1.910340e-13   1.679338e-04   7.992705e-15   588
  5.377613e-01   1.848433e-13   2.279505e-04   1.419247e-14   240
  5.383710e-01   1.550428e-13   2.013185e-04   1.302488e-14   264
  5.390860e-01   1.716986e-13   2.489717e-04   1.043883e-14   288
  5.397204e-01   1.800091e-13   1.243261e-04   1.120710e-14   288
  5.405244e-01   1.566153e-13   1.167620e-04   1.113902e-14   288
  5.410658e-01   1.774847e-13   1.352591e-04   1.333164e-14   192
  5.417469e-01   1.556307e-13   1.439292e-04   9.656725e-15   264
  5.423957e-01   2.574303e-13   2.367436e-04   1.553822e-14   372
  5.430940e-01   2.083056e-13   2.556933e-04   1.393726e-14   360
  5.439463e-01   2.461463e-13   1.082118e-04   1.975746e-14   144
  5.443868e-01   1.630742e-13   1.503015e-04   1.000247e-14   296
  5.450821e-01   1.763506e-13   1.619421e-04   1.335258e-14   288
  5.458782e-01   2.187043e-13   2.420184e-04   9.533914e-15   480
  5.465649e-01   1.939362e-13   2.010942e-04   1.616101e-14   192
  5.472326e-01   2.302467e-13   2.157009e-04   1.738099e-14   192
  5.478395e-01   1.608921e-13   1.374687e-04   1.048111e-14   288
  5.486835e-01   1.555295e-13   1.196646e-04   1.271939e-14   108
  5.491087e-01   2.318987e-13   1.150429e-04   1.428427e-14   240
  5.498595e-01   1.552315e-13   2.146152e-04   9.605030e-15   384
  5.506307e-01   2.479131e-13   2.618062e-04   3.717731e-14   108
  5.513127e-01   2.783027e-13   1.535018e-04   1.771559e-14   348
  5.520298e-01   1.738030e-13   1.602006e-04   1.269182e-14   312
  5.526703e-01   2.152432e-13   1.556684e-04   2.534376e-14   96
  5.532593e-01   2.116122e-13   2.072444e-04   1.320187e-14   384
  5.539190e-01   2.522904e-13   1.425422e-04   2.257812e-14   144
  5.545642e-01   1.660419e-13   2.190224e-04   8.178994e-15   408
  5.553663e-01   1.586093e-13   9.769946e-05   1.287767e-14   144
  5.561240e-01   2.111005e-13   1.878283e-04   1.720779e-14   192
  5.565734e-01   1.921457e-13   2.114042e-04   1.744549e-14   144
  5.573059e-01   1.492422e-13   1.718794e-04   1.204184e-14   144
  5.579969e-01   2.276989e-13   2.100644e-04   1.472993e-14   336
  5.588433e-01   1.637209e-13   1.554210e-04   1.175933e-14   240
  5.593800e-01   1.683362e-13   7.057532e-05   2.125177e-14   96
  5.601284e-01   2.185921e-13   2.069634e-04   1.282993e-14   372
  5.608856e-01   1.960202e-13   2.461786e-04   1.938079e-14   132
  5.615507e-01   1.824841e-13   1.523323e-04   1.073174e-14   264
  5.621457e-01   1.738202e-13   1.169843e-04   1.307763e-14   168
  5.627807e-01   1.834709e-13   1.870354e-04   1.067010e-14   216
  5.633417e-01   1.968188e-13   1.144306e-04   1.590101e-14   216
  5.641586e-01   1.327320e-13   2.099325e-04   1.473108e-14   96
  5.648999e-01   2.084033e-13   1.369618e-04   2.478893e-14   120
  5.655797e-01   1.718917e-13   1.741170e-04   1.354282e-14   216
  5.661397e-01   1.741158e-13   7.608972e-05   1.314097e-14   200
  5.668812e-01   2.064721e-13   1.969636e-04   1.496577e-14   288
  5.678322e-01   1.257720e-13   5.182495e-05   1.007945e-14   144
  5.682326e-01   1.632216e-13   1.612761e-04   1.267974e-14   168
  5.690504e-01   2.095548e-13   1.815012e-04   2.365452e-14   159
  5.696887e-01   1.646804e-13   1.904384e-04   1.483627e-14   174
  5.703065e-01   1.606936e-13   1.726829e-04   1.314412e-14   144
  5.711154e-01   1.927884e-13   9.971188e-05   1.314892e-14   222
  5.716564e-01   1.857434e-13   1.006181e-04   1.360998e-14   168
  5.725909e-01   4.561660e-13   2.206942e-04   1.189209e-13   30
  5.729769e-01   8.321861e-14   1.948567e-04   9.001717e-15   72
  5.737039e-01   1.734747e-13   1.739073e-04   1.232600e-14   258
  5.745032e-01   1.664009e-13   1.089226e-04   9.764733e-15   264
  5.749029e-01   2.012880e-13   0.000000e+00   3.324424e-14   72
  5.757357e-01   1.324847e-13   2.158892e-04   1.302756e-14   174
  5.764898e-01   1.936535e-13   2.298822e-04   1.364349e-14   168
  5.770961e-01   1.569218e-13   7.193062e-09   2.211305e-14   48
  5.777470e-01   1.304229e-13   1.298199e-04   1.008458e-14   150
  5.785016e-01   1.830084e-13   2.388130e-04   1.474422e-14   168
  5.792583e-01   1.439536e-13   1.454738e-04   1.307466e-14   144
  5.799541e-01   1.451089e-13   1.359056e-04   1.697730e-14   102
  5.804724e-01   1.520436e-13   2.011636e-04   1.441411e-14   96
  5.812948e-01   1.396893e-13   1.996414e-04   1.622033e-14   120
  5.819038e-01   1.545437e-13   2.141206e-04   1.076008e-14   168
  5.825625e-01   2.135036e-13   1.581111e-04   1.747722e-14   126
  5.831237e-01   1.682533e-13   1.192474e-04   1.344332e-14   168
  5.838969e-01   2.077412e-13   1.912134e-04   1.787985e-14   72
  5.845726e-01   1.603678e-13   2.394418e-04   1.143296e-14   168
  5.851646e-01   1.624659e-13   6.564276e-05   1.495907e-14   78
  5.859757e-01   1.343945e-13   1.077805e-04   1.861005e-14   60
  5.866288e-01   2.397787e-13   1.748374e-04   2.286543e-14   96
  5.873062e-01   1.606376e-13   2.121507e-04   1.361263e-14   168
  5.879428e-01   1.572578e-13   1.342407e-04   1.704015e-14   86
  5.886107e-01   1.618511e-13   1.199794e-04   1.499300e-14   120
  5.895681e-01   1.611968e-13   8.556122e-05   1.107348e-14   168
  5.900844e-01   1.278358e-13   0.000000e+00   1.863107e-14   48
  5.907798e-01   1.731094e-13   1.558833e-04   1.656890e-14   120
  5.911793e-01   1.800600e-13   1.137231e-04   1.446581e-14   126
  5.921548e-01   1.427980e-13   2.000073e-04   1.244147e-14   96
  5.927878e-01   1.703952e-13   5.767222e-05   1.347024e-14   96
  5.932871e-01   1.651214e-13   0.000000e+00   1.404951e-14   72
  5.943508e-01   1.648763e-13   7.193062e-09   3.646956e-14   24
  5.950147e-01   1.877163e-13   1.186881e-04   1.862047e-14   120
  5.955326e-01   2.085064e-13   1.731294e-04   2.044731e-14   126
  5.961084e-01   1.673713e-13   1.443268e-04   1.481622e-14   96
  5.967813e-01   1.493697e-13   2.494389e-04   2.244484e-14   72
  5.975306e-01   1.594454e-13   1.078907e-04   1.174041e-14   144
  5.981469e-01   1.713631e-13   6.222882e-05   2.419894e-14   72
  5.987626e-01   1.573850e-13   1.242932e-04   1.340209e-14   54
  5.993045e-01   1.811311e-13   1.095319e-04   1.457455e-14   108
  6.004306e-01   1.470429e-13   1.073696e-04   1.551788e-14   72
  6.007812e-01   2.109624e-13   6.195595e-05   2.848916e-14   72
  6.016129e-01   1.506903e-13   1.245875e-08   1.909044e-14   24
  6.023999e-01   1.353953e-13   1.310705e-04   1.650442e-14   48
  6.028777e-01   1.393793e-13   9.984188e-05   1.240118e-14   102
  6.035970e-01   1.308452e-13   2.258008e-04   8.402961e-15   168
  6.045369e-01   1.329265e-13   1.231465e-04   1.663339e-14   72
  6.048851e-01   2.171774e-13   0.000000e+00   2.923263e-14   48
  6.056156e-01   2.054300e-13   2.118194e-04   1.636927e-14   120
  6.065796e-01   1.627158e-13   1.301673e-04   1.739413e-14   96
  6.074901e-01   2.251935e-13   1.409547e-08   4.611851e-14   30
  6.085723e-01   2.444471e-13   6.115837e-05   2.175356e-14   72
  6.090478e-01   2.382075e-13   7.193062e-09   4.087125e-14   24
  6.096586e-01   1.957772e-13   9.065181e-05   2.763186e-14   56
  6.103428e-01   1.558172e-13   1.293647e-04   1.332805e-14   96
  6.111616e-01   1.564474e-13   1.428503e-04   1.491877e-14   144
