# power spectrum of delta
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  3.439912e-01   4.796972e-01   1.368738e-04   2.553008e-02   720
  3.448318e-01   2.996433e-01   0.000000e+00   3.017338e-02   144
  3.452742e-01   4.412016e-01   1.764713e-04   2.231695e-02   720
  3.459035e-01   4.219289e-01   1.058157e-04   2.608964e-02   384
  3.466913e-01   3.828528e-01   1.173023e-04   1.855394e-02   672
  3.474387e-01   5.102214e-01   2.053834e-04   4.258025e-02   336
  3.477957e-01   3.798130e-01   4.795375e-09   2.825935e-02   288
  3.486699e-01   3.935018e-01   1.625472e-04   1.707712e-02   776
  3.494792e-01   3.830128e-01   1.390838e-04   1.793794e-02   720
  3.501588e-01   3.533500e-01   1.120422e-04   1.980564e-02   432
  3.507024e-01   4.064435e-01   1.597303e-04   2.414334e-02   504
  3.513071e-01   4.272486e-01   1.119137e-04   2.384424e-02   528
  3.521533e-01   4.408555e-01   1.524759e-04   3.212181e-02   438
  3.528495e-01   4.854676e-01   1.774680e-04   2.679784e-02   624
  3.533741e-01   5.029325e-01   2.173744e-04   5.207147e-02   312
  3.540952e-01   4.509152e-01   1.171159e-04   1.985040e-02   696
  3.548410e-01   4.395938e-01   1.059686e-04   2.263097e-02   552
  3.556166e-01   3.928674e-01   8.198436e-05   2.712787e-02   516
  3.560964e-01   5.550004e-01   1.637576e-04   4.231055e-02   528
  3.566805e-01   3.190080e-01   1.064960e-04   1.626288e-02   528
  3.575102e-01   4.369242e-01   1.404467e-04   1.932776e-02   864
  3.580734e-01   5.115039e-01   1.923830e-04   4.678382e-02   408
  3.586372e-01   5.725112e-01   1.906039e-04   4.200108e-02   192
  3.594362e-01   4.186952e-01   1.577339e-04   2.296195e-02   720
  3.601108e-01   4.245819e-01   1.454384e-04   2.019621e-02   696
  3.609123e-01   4.198925e-01   1.570748e-04   2.119139e-02   720
  3.616456e-01   4.261501e-01   2.128961e-04   2.767050e-02   432
  3.620733e-01   3.455402e-01   1.253189e-04   2.485612e-02   264
  3.628427e-01   4.072069e-01   1.730599e-04   2.131845e-02   672
  3.635310e-01   3.791967e-01   1.771868e-04   1.947606e-02   600
  3.643477e-01   3.658160e-01   1.037427e-04   3.240672e-02   270
  3.647594e-01   4.450615e-01   1.561617e-04   3.136559e-02   528
  3.654138e-01   5.544978e-01   1.069340e-04   2.862685e-02   840
  3.663112e-01   4.966842e-01   2.044769e-04   2.580032e-02   888
  3.671403e-01   4.420981e-01   1.523504e-04   2.554882e-02   744
  3.678411e-01   4.420155e-01   7.828584e-05   2.585651e-02   456
  3.681896e-01   5.668257e-01   1.069824e-04   4.368498e-02   360
  3.687860e-01   4.388789e-01   9.269427e-05   3.486824e-02   384
  3.697011e-01   4.850824e-01   1.486807e-04   2.297463e-02   816
  3.703877e-01   4.383457e-01   2.157150e-04   2.180331e-02   824
  3.712223e-01   5.465278e-01   1.002746e-04   5.574977e-02   360
  3.716692e-01   4.748847e-01   1.479676e-04   2.831514e-02   624
  3.722842e-01   4.918769e-01   9.998850e-05   2.810266e-02   360
  3.731036e-01   3.996914e-01   1.360137e-04   1.906637e-02   876
  3.738436e-01   4.363032e-01   1.615436e-04   2.241650e-02   696
  3.745899e-01   3.495873e-01   1.043143e-04   2.375472e-02   336
  3.749811e-01   4.338749e-01   1.041971e-04   2.838781e-02   504
  3.756273e-01   4.345291e-01   1.051000e-04   2.339261e-02   672
  3.765859e-01   4.109480e-01   2.092296e-04   1.640216e-02   720
  3.772508e-01   4.760269e-01   1.580506e-04   2.532282e-02   774
  3.779846e-01   6.486022e-01   9.046409e-05   5.733423e-02   384
  3.783690e-01   4.841561e-01   1.740917e-04   2.751512e-02   528
  3.789655e-01   5.116455e-01   1.659191e-04   2.885368e-02   744
  3.799249e-01   4.259168e-01   1.368481e-04   1.896192e-02   768
  3.805620e-01   5.063254e-01   1.536223e-04   3.709132e-02   552
  3.813568e-01   4.227696e-01   1.674309e-04   2.127769e-02   696
  3.819481e-01   6.788265e-01   2.034577e-04   5.664219e-02   408
  3.824174e-01   4.999643e-01   8.789532e-05   3.297883e-02   504
  3.831615e-01   4.588905e-01   1.579007e-04   2.066579e-02   888
  3.838937e-01   4.138335e-01   1.641044e-04   2.118915e-02   648
  3.846547e-01   5.001212e-01   1.626978e-04   2.849452e-02   648
  3.853707e-01   5.021164e-01   1.754281e-04   2.738012e-02   792
  3.861291e-01   4.277265e-01   2.566633e-04   2.309680e-02   600
  3.866880e-01   4.334142e-01   1.739428e-04   3.362898e-02   456
  3.872762e-01   4.352675e-01   8.477229e-05   2.592986e-02   648
  3.880317e-01   4.210813e-01   1.653183e-04   1.761552e-02   936
  3.888474e-01   5.158206e-01   1.015268e-04   3.624572e-02   384
  3.895575e-01   4.467364e-01   0.000000e+00   4.620453e-02   198
  3.901055e-01   4.856513e-01   2.575821e-04   2.291273e-02   1224
  3.906966e-01   6.670501e-01   1.875990e-04   5.265829e-02   420
  3.913957e-01   5.412334e-01   1.815566e-04   3.267565e-02   792
  3.920793e-01   5.162180e-01   1.501318e-04   2.906677e-02   680
  3.928594e-01   5.365809e-01   1.378581e-04   3.280035e-02   600
  3.934870e-01   4.701890e-01   1.999321e-04   2.228791e-02   840
  3.943251e-01   4.237705e-01   9.439865e-05   2.809074e-02   432
  3.946454e-01   5.602327e-01   8.846397e-05   3.216290e-02   720
  3.953417e-01   4.151273e-01   1.771778e-04   1.658747e-02   960
  3.962077e-01   4.678923e-01   1.579411e-04   3.722360e-02   528
  3.968405e-01   4.864127e-01   1.614459e-04   2.646900e-02   624
  3.975938e-01   5.371421e-01   1.268954e-04   2.986355e-02   816
  3.983415e-01   4.215565e-01   2.086821e-04   2.295573e-02   696
  3.991678e-01   3.441860e-01   5.754450e-09   3.138988e-02   240
  3.994784e-01   4.634331e-01   1.230648e-04   2.624396e-02   672
  4.001719e-01   4.357220e-01   2.199344e-04   2.427506e-02   864
  4.009498e-01   4.086118e-01   1.687640e-04   2.253097e-02   816
  4.016509e-01   3.862073e-01   9.659469e-05   2.194119e-02   648
  4.024060e-01   5.159777e-01   9.873737e-05   2.923228e-02   843
  4.030471e-01   4.471625e-01   1.776528e-04   2.868401e-02   780
  4.038111e-01   4.538637e-01   9.532520e-05   4.889301e-02   216
  4.042823e-01   4.867330e-01   2.298663e-04   2.472738e-02   1056
  4.050071e-01   4.127916e-01   1.880564e-04   4.232943e-02   228
  4.056781e-01   5.484526e-01   2.341349e-04   3.281853e-02   924
  4.063670e-01   4.667980e-01   8.685094e-05   2.199669e-02   696
  4.070964e-01   4.457146e-01   1.545698e-04   2.583919e-02   996
  4.078428e-01   3.600218e-01   9.125493e-05   2.075272e-02   576
  4.086192e-01   4.794689e-01   1.408459e-04   3.425655e-02   552
  4.091852e-01   5.370065e-01   1.681651e-04   3.191877e-02   516
  4.097596e-01   4.486209e-01   2.445470e-04   2.085520e-02   744
  4.104159e-01   3.973032e-01   1.199649e-04   1.910211e-02   576
  4.109868e-01   4.399074e-01   1.234742e-04   2.456983e-02   792
  4.117982e-01   4.475134e-01   1.411539e-04   2.235276e-02   792
  4.123927e-01   4.683601e-01   1.522330e-04   2.637411e-02   720
  4.131968e-01   4.423381e-01   1.735107e-04   2.289181e-02   656
  4.139503e-01   3.732940e-01   1.894646e-04   1.521350e-02   816
  4.147227e-01   3.694196e-01   1.021561e-04   2.528155e-02   492
  4.151618e-01   4.103796e-01   1.469588e-04   2.345859e-02   552
  4.159858e-01   3.815737e-01   2.555435e-04   2.036653e-02   780
  4.165209e-01   4.189969e-01   1.569773e-04   2.602440e-02   528
  4.170975e-01   3.415782e-01   1.832403e-04   1.762187e-02   600
  4.179472e-01   4.452735e-01   1.522872e-04   2.014698e-02   900
  4.185329e-01   3.687877e-01   8.430879e-05   1.961104e-02   696
  4.193388e-01   3.772034e-01   2.131780e-04   2.255660e-02   696
  4.201183e-01   3.406122e-01   8.648430e-05   2.113023e-02   552
  4.207739e-01   3.435243e-01   1.005733e-04   1.673842e-02   708
  4.214606e-01   3.738028e-01   1.660522e-04   1.738161e-02   876
  4.221752e-01   5.160884e-01   8.817041e-05   5.165805e-02   216
  4.226547e-01   3.922714e-01   2.411580e-04   1.567552e-02   1032
  4.233729e-01   3.405606e-01   2.685028e-04   1.993131e-02   600
  4.241182e-01   3.335842e-01   1.281196e-04   2.024927e-02   600
  4.246868e-01   3.790568e-01   2.262472e-04   1.991726e-02   528
  4.253589e-01   3.501045e-01   1.241998e-04   1.747900e-02   732
  4.260669e-01   3.909401e-01   9.171027e-05   2.380833e-02   336
  4.268820e-01   3.712694e-01   1.307053e-04   1.471514e-02   912
  4.274911e-01   2.966009e-01   1.311885e-04   1.342745e-02   624
  4.281565e-01   3.502634e-01   1.105498e-04   1.857065e-02   768
  4.289333e-01   3.751080e-01   1.994537e-04   1.703444e-02   792
  4.296957e-01   3.656029e-01   9.888090e-05   1.808199e-02   660
  4.302382e-01   3.865058e-01   1.457169e-04   2.514077e-02   504
  4.307992e-01   3.257359e-01   2.380735e-04   1.828139e-02   480
  4.316401e-01   3.100147e-01   2.201870e-04   1.115386e-02   912
  4.322985e-01   3.422415e-01   2.452123e-04   3.060322e-02   432
  4.329203e-01   3.533663e-01   1.456013e-04   1.810537e-02   564
  4.334724e-01   3.491291e-01   1.393605e-04   1.791634e-02   600
  4.342496e-01   3.577490e-01   1.942553e-04   1.333899e-02   876
  4.348334e-01   3.460505e-01   8.734307e-05   2.687936e-02   264
  4.356382e-01   3.237463e-01   1.694799e-04   1.641384e-02   560
  4.362850e-01   3.041584e-01   1.151652e-04   1.226013e-02   840
  4.370702e-01   3.142957e-01   1.775516e-04   1.295406e-02   1008
  4.377963e-01   3.009670e-01   7.942467e-05   1.563025e-02   456
  4.384595e-01   3.354690e-01   1.028834e-04   1.521473e-02   576
  4.390725e-01   3.035572e-01   1.580913e-04   1.380602e-02   612
  4.398809e-01   3.430503e-01   1.412012e-04   1.498993e-02   780
  4.405404e-01   3.409229e-01   1.618102e-04   1.589750e-02   648
  4.412155e-01   2.963561e-01   7.540562e-05   1.907570e-02   312
  4.416470e-01   2.738596e-01   1.915933e-04   1.319944e-02   528
  4.423945e-01   2.994063e-01   2.502113e-04   1.245389e-02   720
  4.431093e-01   3.115606e-01   2.509948e-04   1.823020e-02   576
  4.439759e-01   2.866734e-01   2.165154e-04   1.502458e-02   444
  4.445151e-01   3.230180e-01   2.123318e-04   1.257154e-02   996
  4.451759e-01   2.785269e-01   1.773610e-04   1.667102e-02   432
  4.458005e-01   3.424055e-01   1.941754e-04   1.866575e-02   504
  4.463400e-01   2.682496e-01   8.754449e-05   1.298339e-02   504
  4.471082e-01   3.485245e-01   1.722886e-04   1.318774e-02   876
  4.478033e-01   2.845353e-01   1.982878e-04   1.444713e-02   504
  4.485271e-01   2.768189e-01   1.264576e-04   1.289198e-02   696
  4.491253e-01   2.956172e-01   1.081079e-04   1.668254e-02   492
  4.499392e-01   2.827188e-01   1.547618e-04   1.714631e-02   432
  4.505420e-01   2.995493e-01   1.449174e-04   1.234495e-02   768
  4.512567e-01   2.966282e-01   1.805141e-04   1.398208e-02   648
  4.519390e-01   2.746782e-01   1.177661e-04   2.086834e-02   456
  4.527231e-01   3.076477e-01   1.619475e-04   1.515521e-02   552
  4.532676e-01   3.013079e-01   1.109989e-04   1.358572e-02   648
  4.540170e-01   2.900627e-01   1.809220e-04   1.120958e-02   840
  4.547491e-01   3.074244e-01   8.627791e-05   1.789086e-02   432
  4.554820e-01   2.800664e-01   1.056757e-04   1.281755e-02   600
  4.559917e-01   3.293103e-01   1.125905e-04   1.938135e-02   432
  4.568479e-01   3.648559e-01   1.120948e-04   1.727420e-02   560
  4.574277e-01   2.754706e-01   1.774344e-04   9.816264e-03   840
  4.581537e-01   2.533527e-01   1.050970e-04   1.334586e-02   504
  4.587303e-01   2.789513e-01   2.144966e-04   1.381036e-02   696
  4.595432e-01   3.422416e-01   1.171504e-04   2.225282e-02   384
  4.601763e-01   2.903383e-01   1.716116e-04   1.419237e-02   576
  4.609420e-01   2.856173e-01   1.059101e-04   1.814753e-02   360
  4.615593e-01   3.070211e-01   1.577258e-04   1.272128e-02   828
  4.622251e-01   2.624720e-01   1.404841e-04   1.499271e-02   372
  4.628352e-01   3.094910e-01   2.145462e-04   1.335298e-02   576
  4.636434e-01   2.874043e-01   8.985170e-05   1.362516e-02   636
  4.642192e-01   2.994032e-01   1.732109e-04   1.332341e-02   648
  4.649981e-01   2.371379e-01   1.408015e-04   1.194459e-02   576
  4.655573e-01   3.073928e-01   2.271277e-04   1.601661e-02   528
  4.663010e-01   2.727717e-01   9.710647e-05   1.671348e-02   360
  4.669165e-01   2.894064e-01   2.233813e-04   1.160814e-02   672
  4.677203e-01   3.148933e-01   1.144196e-04   1.229225e-02   804
  4.683893e-01   2.941662e-01   1.262185e-04   1.534899e-02   408
  4.691293e-01   2.971041e-01   7.801673e-05   1.680446e-02   384
  4.696276e-01   2.569439e-01   1.785323e-04   1.367466e-02   480
  4.703304e-01   3.131454e-01   1.153580e-04   1.784355e-02   432
  4.710045e-01   2.896240e-01   2.125802e-04   1.203886e-02   648
  4.718024e-01   3.140558e-01   1.319050e-04   1.314067e-02   624
  4.723861e-01   2.664645e-01   1.199787e-04   1.227957e-02   456
  4.731831e-01   2.261157e-01   1.639016e-04   1.044279e-02   588
  4.737172e-01   2.786179e-01   1.045685e-04   1.241068e-02   600
  4.744970e-01   3.013293e-01   1.631013e-04   1.406282e-02   708
  4.751130e-01   3.069788e-01   1.027507e-04   1.831182e-02   360
  4.757936e-01   2.894267e-01   1.181146e-04   1.393962e-02   552
  4.764461e-01   2.472456e-01   8.286020e-05   1.661000e-02   288
  4.771085e-01   2.862012e-01   1.557998e-04   1.358171e-02   528
  4.777309e-01   2.832856e-01   1.051098e-04   1.677083e-02   456
  4.784262e-01   2.823516e-01   1.863824e-04   1.261628e-02   608
  4.791256e-01   2.762486e-01   9.017389e-05   1.497891e-02   504
  4.798898e-01   2.114201e-01   1.935982e-04   1.256571e-02   540
  4.804891e-01   3.247346e-01   2.078222e-04   1.757367e-02   360
  4.811350e-01   2.813118e-01   9.411255e-05   1.544652e-02   540
  4.817063e-01   2.810773e-01   8.080679e-05   1.626430e-02   576
  4.825371e-01   2.932132e-01   1.873635e-04   1.290391e-02   588
  4.833270e-01   2.941923e-01   2.585051e-04   1.436347e-02   672
  4.840056e-01   2.820787e-01   1.975777e-04   1.246800e-02   552
  4.845526e-01   3.055150e-01   1.976776e-04   2.919309e-02   144
  4.852507e-01   2.821681e-01   1.679474e-04   1.308389e-02   600
  4.859125e-01   2.648485e-01   2.104747e-04   1.408018e-02   504
  4.866470e-01   2.576255e-01   2.162000e-04   1.584542e-02   336
  4.874196e-01   2.901267e-01   2.430098e-04   1.374965e-02   600
  4.881116e-01   2.761050e-01   1.568306e-04   1.256937e-02   636
  4.888585e-01   2.633104e-01   1.260932e-04   1.565670e-02   384
  4.893821e-01   2.985536e-01   1.758851e-04   1.591280e-02   504
  4.901368e-01   2.040121e-01   7.381652e-05   1.446878e-02   240
  4.907324e-01   2.773945e-01   1.734055e-04   1.097438e-02   744
  4.914470e-01   2.653872e-01   1.184096e-04   1.198757e-02   648
  4.920821e-01   4.242590e-01   7.860381e-05   4.598820e-02   120
  4.928265e-01   2.948476e-01   1.234764e-04   1.534828e-02   564
  4.933890e-01   2.930850e-01   1.939271e-04   1.588003e-02   432
  4.941396e-01   2.703318e-01   1.505258e-04   1.401436e-02   480
  4.947049e-01   2.553575e-01   1.107908e-04   1.313597e-02   456
  4.953721e-01   3.038139e-01   1.833424e-04   1.559011e-02   444
  4.961293e-01   2.447342e-01   2.805235e-04   1.182080e-02   528
  4.967944e-01   2.472123e-01   2.083390e-04   1.762197e-02   264
  4.974399e-01   2.988650e-01   2.135165e-04   1.613516e-02   444
  4.983082e-01   3.330107e-01   2.338759e-04   1.520289e-02   696
  4.990289e-01   2.673809e-01   1.250847e-04   1.365352e-02   384
  4.995560e-01   2.727649e-01   1.580550e-04   1.554019e-02   432
  5.003759e-01   3.025704e-01   1.092086e-04   1.618573e-02   488
  5.009082e-01   3.009853e-01   1.645909e-04   1.533835e-02   480
  5.016800e-01   2.527673e-01   1.835529e-04   1.486655e-02   480
  5.022777e-01   2.906923e-01   7.701318e-05   2.032395e-02   240
  5.029563e-01   2.952118e-01   1.798967e-04   1.468390e-02   600
  5.035964e-01   2.666847e-01   1.567616e-04   2.177700e-02   288
  5.042780e-01   2.812478e-01   1.507931e-04   1.235639e-02   480
  5.049682e-01   2.645527e-01   2.682341e-04   1.439081e-02   504
  5.056479e-01   2.973384e-01   1.150891e-04   2.291918e-02   216
  5.065146e-01   2.986565e-01   1.884192e-04   1.586956e-02   504
  5.071897e-01   2.659399e-01   1.515464e-04   1.570696e-02   456
  5.079286e-01   2.535681e-01   8.691443e-05   1.450933e-02   384
  5.084180e-01   2.994556e-01   1.764049e-04   1.491842e-02   480
  5.091134e-01   2.648552e-01   1.549032e-04   1.269557e-02   504
  5.097578e-01   2.714236e-01   9.826093e-05   2.050159e-02   312
  5.104521e-01   2.807895e-01   1.583441e-04   1.521558e-02   492
  5.110667e-01   3.276696e-01   1.484108e-04   2.317611e-02   312
  5.118579e-01   2.775609e-01   2.410815e-04   1.259874e-02   576
  5.125543e-01   3.042700e-01   2.225378e-04   2.012599e-02   336
  5.131328e-01   2.274228e-01   1.713438e-04   1.792425e-02   240
  5.139346e-01   2.630236e-01   2.271584e-04   1.404138e-02   468
  5.146270e-01   2.562937e-01   1.422340e-04   2.346536e-02   192
  5.153517e-01   2.709658e-01   1.426580e-04   1.602857e-02   324
  5.158828e-01   2.574160e-01   1.035388e-04   1.204093e-02   600
  5.166066e-01   2.804078e-01   1.679811e-04   1.400210e-02   456
  5.171442e-01   2.607912e-01   7.555790e-05   1.539159e-02   336
  5.180350e-01   2.883795e-01   2.262417e-04   1.586557e-02   612
  5.186832e-01   2.542442e-01   1.898719e-04   2.642111e-02   144
  5.192961e-01   3.332657e-01   2.216292e-04   1.700500e-02   552
  5.201296e-01   2.372820e-01   8.728032e-05   1.459026e-02   264
  5.206006e-01   2.879337e-01   2.020762e-04   1.583342e-02   336
  5.213435e-01   2.425976e-01   1.335250e-04   1.535642e-02   384
  5.219878e-01   2.875106e-01   7.516140e-05   2.671336e-02   216
  5.227010e-01   2.345715e-01   1.593577e-04   1.742010e-02   344
  5.233513e-01   2.661473e-01   2.377692e-04   1.519265e-02   408
  5.241438e-01   2.616794e-01   1.827101e-04   1.995317e-02   264
  5.248460e-01   2.954162e-01   2.547069e-04   1.483725e-02   612
  5.255476e-01   3.176262e-01   1.310917e-04   1.884792e-02   408
  5.262692e-01   2.442678e-01   1.312801e-04   1.345934e-02   444
  5.267993e-01   3.747599e-01   7.342396e-05   3.831446e-02   120
  5.275096e-01   3.277034e-01   2.028570e-04   2.209542e-02   336
  5.280368e-01   2.429825e-01   7.049199e-05   1.528716e-02   288
  5.287493e-01   2.947479e-01   2.193723e-04   1.533442e-02   552
  5.297288e-01   2.779152e-01   1.174622e-08   3.459159e-02   72
  5.302324e-01   2.786644e-01   2.178926e-04   1.391322e-02   504
  5.308207e-01   2.002441e-01   7.011571e-05   1.353956e-02   216
  5.315829e-01   2.818055e-01   1.251868e-04   1.933793e-02   312
  5.322672e-01   2.394844e-01   1.425448e-04   1.513509e-02   336
  5.329194e-01   3.147420e-01   1.975831e-04   3.275731e-02   204
  5.335689e-01   3.283987e-01   2.296216e-04   1.833938e-02   504
  5.342577e-01   3.495469e-01   2.186657e-04   2.247889e-02   396
  5.349201e-01   3.072991e-01   2.005279e-04   2.454697e-02   312
  5.357232e-01   3.280182e-01   1.225440e-04   2.630707e-02   216
  5.362890e-01   2.743450e-01   6.650698e-05   2.210295e-02   168
  5.369766e-01   2.945429e-01   1.679338e-04   1.426147e-02   588
  5.377613e-01   2.520047e-01   2.279505e-04   2.125739e-02   240
  5.383710e-01   2.573390e-01   2.013185e-04   2.343468e-02   264
  5.390860e-01   2.959460e-01   2.489717e-04   2.010542e-02   288
  5.397204e-01   2.390121e-01   1.243261e-04   1.511764e-02   288
  5.405244e-01   2.886100e-01   1.167620e-04   1.972861e-02   288
  5.410658e-01   2.467366e-01   1.352591e-04   1.989449e-02   192
  5.417469e-01   2.019694e-01   1.439292e-04   1.484194e-02   264
  5.423957e-01   3.933284e-01   2.367436e-04   2.402050e-02   372
  5.430940e-01   3.219942e-01   2.556933e-04   2.037409e-02   360
  5.439463e-01   3.430773e-01   1.082118e-04   3.798881e-02   144
  5.443868e-01   2.841572e-01   1.503015e-04   2.181410e-02   296
  5.450821e-01   2.584304e-01   1.619421e-04   1.748821e-02   288
  5.458782e-01   3.200833e-01   2.420184e-04   1.615871e-02   480
  5.465649e-01   2.760670e-01   2.010942e-04   3.038666e-02   192
  5.472326e-01   3.484729e-01   2.157009e-04   2.614000e-02   192
  5.478395e-01   2.378549e-01   1.374687e-04   1.614591e-02   288
  5.486835e-01   2.529809e-01   1.196646e-04   2.645510e-02   108
  5.491087e-01   2.937216e-01   1.150429e-04   2.028054e-02   240
  5.498595e-01   2.445064e-01   2.146152e-04   1.593713e-02   384
  5.506307e-01   2.819884e-01   2.618062e-04   3.167928e-02   108
  5.513127e-01   3.879509e-01   1.535018e-04   2.369704e-02   348
  5.520298e-01   2.675256e-01   1.602006e-04   2.092385e-02   312
  5.526703e-01   2.914649e-01   1.556684e-04   3.352189e-02   96
  5.532593e-01   3.216811e-01   2.072444e-04   2.341211e-02   384
  5.539190e-01   2.262909e-01   1.425422e-04   1.802205e-02   144
  5.545642e-01   2.540262e-01   2.190224e-04   1.485169e-02   408
  5.553663e-01   2.629907e-01   9.769946e-05   2.422314e-02   144
  5.561240e-01   3.079735e-01   1.878283e-04   2.897472e-02   192
  5.565734e-01   2.437357e-01   2.114042e-04   2.306755e-02   144
  5.573059e-01   3.135249e-01   1.718794e-04   3.233259e-02   144
  5.579969e-01   2.869272e-01   2.100644e-04   1.793401e-02   336
  5.588433e-01   1.942205e-01   1.554210e-04   1.373289e-02   240
  5.593800e-01   2.745669e-01   7.057532e-05   3.245404e-02   96
  5.601284e-01   3.680128e-01   2.069634e-04   2.177908e-02   372
  5.608856e-01   2.967716e-01   2.461786e-04   3.377178e-02   132
  5.615507e-01   2.331809e-01   1.523323e-04   1.496930e-02   264
  5.621457e-01   3.242843e-01   1.169843e-04   3.500907e-02   168
  5.627807e-01   2.617855e-01   1.870354e-04   1.945916e-02   216
  5.633417e-01   2.818227e-01   1.144306e-04   2.299918e-02   216
  5.641586e-01   2.098621e-01   2.099325e-04   2.120104e-02   96
  5.648999e-01   3.221985e-01   1.369618e-04   3.707506e-02   120
  5.655797e-01   2.240186e-01   1.741170e-04   1.766473e-02   216
  5.661397e-01   2.696106e-01   7.608972e-05   2.673887e-02   200
  5.668812e-01   2.877592e-01   1.969636e-04   2.186313e-02   288
  5.678322e-01   1.780183e-01   5.182495e-05   1.716995e-02   144
  5.682326e-01   2.391496e-01   1.612761e-04   2.130248e-02   168
  5.690504e-01   3.480875e-01   1.815012e-04   4.911369e-02   159
  5.696887e-01   2.545164e-01   1.904384e-04   2.100727e-02   174
  5.703065e-01   3.018019e-01   1.726829e-04   2.925159e-02   144
  5.711154e-01   3.160160e-01   9.971188e-05   2.605645e-02   222
  5.716564e-01   2.358366e-01   1.006181e-04   1.861756e-02   168
  5.725909e-01   3.559089e-01   2.206942e-04   6.743637e-02   30
  5.729769e-01   1.604716e-01   1.948567e-04   1.454651e-02   72
  5.737039e-01   2.783773e-01   1.739073e-04   1.898846e-02   258
  5.745032e-01   2.291821e-01   1.089226e-04   1.525010e-02   264
  5.749029e-01   2.113065e-01   0.000000e+00   1.979764e-02   72
  5.757357e-01   2.008108e-01   2.158892e-04   1.689651e-02   174
  5.764898e-01   2.406333e-01   2.298822e-04   3.237808e-02   168
  5.770961e-01   1.952848e-01   7.193062e-09   2.773579e-02   48
  5.777470e-01   2.346036e-01   1.298199e-04   2.163669e-02   150
  5.785016e-01   2.845132e-01   2.388130e-04   2.335572e-02   168
  5.792583e-01   2.797371e-01   1.454738e-04   2.604712e-02   144
  5.799541e-01   3.243457e-01   1.359056e-04   4.562607e-02   102
  5.804724e-01   1.900005e-01   2.011636e-04   1.692103e-02   96
  5.812948e-01   2.135920e-01   1.996414e-04   1.929951e-02   120
  5.819038e-01   2.084502e-01   2.141206e-04   1.698645e-02   168
  5.825625e-01   3.645416e-01   1.581111e-04   3.574125e-02   126
  5.831237e-01   2.457624e-01   1.192474e-04   2.135038e-02   168
  5.838969e-01   2.396803e-01   1.912134e-04   3.586291e-02   72
  5.845726e-01   2.301593e-01   2.394418e-04   2.114292e-02   168
  5.851646e-01   2.182750e-01   6.564276e-05   2.821491e-02   78
  5.859757e-01   2.308606e-01   1.077805e-04   2.738801e-02   60
  5.866288e-01   3.854441e-01   1.748374e-04   4.279487e-02   96
  5.873062e-01   2.241470e-01   2.121507e-04   1.735371e-02   168
  5.879428e-01   2.199644e-01   1.342407e-04   3.067302e-02   86
  5.886107e-01   1.691842e-01   1.199794e-04   1.502774e-02   120
  5.895681e-01   2.215680e-01   8.556122e-05   1.620841e-02   168
  5.900844e-01   1.623194e-01   0.000000e+00   2.424032e-02   48
  5.907798e-01   2.632308e-01   1.558833e-04   2.344875e-02   120
  5.911793e-01   2.192947e-01   1.137231e-04   2.169198e-02   126
  5.921548e-01   2.516610e-01   2.000073e-04   2.175565e-02   96
  5.927878e-01   2.260935e-01   5.767222e-05   2.262913e-02   96
  5.932871e-01   2.187658e-01   0.000000e+00   2.691533e-02   72
  5.943508e-01   2.842154e-01   7.193062e-09   6.343109e-02   24
  5.950147e-01   2.783381e-01   1.186881e-04   4.121866e-02   120
  5.955326e-01   2.316933e-01   1.731294e-04   2.738064e-02   126
  5.961084e-01   2.015258e-01   1.443268e-04   2.469828e-02   96
  5.967813e-01   2.123834e-01   2.494389e-04   2.690121e-02   72
  5.975306e-01   2.445010e-01   1.078907e-04   2.497685e-02   144
  5.981469e-01   1.839472e-01   6.222882e-05   2.308688e-02   72
  5.987626e-01   2.546268e-01   1.242932e-04   3.124540e-02   54
  5.993045e-01   2.533448e-01   1.095319e-04   2.501385e-02   108
  6.004306e-01   1.923111e-01   1.073696e-04   2.133176e-02   72
  6.007812e-01   2.173509e-01   6.195595e-05   3.201429e-02   72
  6.016129e-01   1.635518e-01   1.245875e-08   2.727511e-02   24
  6.023999e-01   1.753882e-01   1.310705e-04   2.440033e-02   48
  6.028777e-01   2.248384e-01   9.984188e-05   2.625062e-02   102
  6.035970e-01   2.336868e-01   2.258008e-04   1.796894e-02   168
  6.045369e-01   2.481475e-01   1.231465e-04   3.285341e-02   72
  6.048851e-01   1.515663e-01   0.000000e+00   2.161159e-02   48
  6.056156e-01   2.787169e-01   2.118194e-04   3.196656e-02   120
  6.065796e-01   2.391306e-01   1.301673e-04   2.102395e-02   96
  6.074901e-01   2.438726e-01   1.409547e-08   4.566250e-02   30
  6.085723e-01   3.402516e-01   6.115837e-05   3.404883e-02   72
  6.090478e-01   2.524357e-01   7.193062e-09   4.577673e-02   24
  6.096586e-01   2.107476e-01   9.065181e-05   2.988841e-02   56
  6.103428e-01   2.121074e-01   1.293647e-04   1.887638e-02   96
  6.111616e-01   2.248638e-01   1.428503e-04   2.187652e-02   144
  6.117928e-01   1.956694e-01   8.110480e-05   2.366567e-02   54
  6.127099e-01   3.056943e-01   1.215036e-04   3.131524e-02   108
  6.136327e-01   2.997478e-01   6.433558e-05   6.461323e-02   48
  6.145113e-01   2.323497e-01   2.422440e-04   2.165120e-02   72
  6.166195e-01   2.921530e-01   1.600514e-04   4.115791e-02   78
