# power spectrum of delta_kgb
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  1.579568e-01   3.745546e-04   2.543132e-09   4.778369e-05   96
  1.589534e-01   5.226947e-04   0.000000e+00   1.392522e-04   24
  1.594494e-01   4.373507e-04   0.000000e+00   2.951134e-05   192
  1.600334e-01   3.470457e-04   1.901066e-04   3.200545e-05   132
  1.609281e-01   2.875591e-04   0.000000e+00   2.570554e-05   96
  1.614180e-01   3.212666e-04   0.000000e+00   2.908319e-05   96
  1.619064e-01   3.696197e-04   2.034505e-09   3.339066e-05   120
  1.628788e-01   3.384525e-04   0.000000e+00   4.421115e-05   48
  1.636759e-01   4.266585e-04   2.303939e-04   2.777393e-05   222
  1.643266e-01   3.072220e-04   0.000000e+00   3.740927e-05   120
  1.648064e-01   2.943649e-04   3.114687e-09   5.554769e-05   24
  1.655050e-01   4.298013e-04   2.378000e-04   2.884310e-05   312
  1.670270e-01   4.807970e-04   2.229470e-04   5.092460e-05   72
  1.676563e-01   5.084559e-04   1.798266e-09   6.222474e-05   96
  1.683024e-01   4.036681e-04   2.270407e-04   3.350089e-05   192
  1.690632e-01   3.783304e-04   2.877225e-09   2.681420e-05   120
  1.695296e-01   4.437163e-04   0.000000e+00   3.923451e-05   144
  1.704585e-01   3.615150e-04   0.000000e+00   5.526588e-05   48
  1.711188e-01   3.990600e-04   2.282974e-04   2.117470e-05   336
  1.718425e-01   3.010818e-04   0.000000e+00   2.735418e-05   48
  1.727590e-01   4.130665e-04   0.000000e+00   3.446734e-05   192
  1.732155e-01   2.547042e-04   0.000000e+00   3.155732e-05   48
  1.745129e-01   3.374651e-04   1.584683e-04   3.760887e-05   56
  1.751580e-01   4.150245e-04   2.035272e-04   2.008586e-05   336
  1.759292e-01   4.874381e-04   2.260561e-09   6.595799e-05   54
  1.766010e-01   4.746349e-04   2.235459e-04   3.093609e-05   240
  1.779956e-01   3.474450e-04   2.140470e-04   1.961798e-05   228
  1.786017e-01   3.162374e-04   2.397687e-09   3.036738e-05   72
  1.791900e-01   4.442655e-04   2.076308e-04   3.999467e-05   144
  1.799230e-01   5.616211e-04   0.000000e+00   6.286564e-05   96
  1.803613e-01   3.858819e-04   2.877225e-09   2.649501e-05   240
  1.812348e-01   3.547466e-04   2.543132e-09   6.517582e-05   24
  1.817939e-01   4.473441e-04   1.961057e-04   2.515307e-05   336
  1.825371e-01   3.629265e-04   0.000000e+00   4.900874e-05   72
  1.832154e-01   4.448433e-04   2.133012e-04   3.246617e-05   168
  1.838302e-01   5.843015e-04   0.000000e+00   4.393181e-05   72
  1.846872e-01   4.456809e-04   0.000000e+00   4.444010e-05   96
  1.853509e-01   3.219178e-04   2.117011e-04   2.107840e-05   216
  1.859653e-01   4.446228e-04   2.543132e-09   3.956979e-05   96
  1.868125e-01   4.953284e-04   0.000000e+00   3.669705e-05   192
  1.872347e-01   4.758419e-04   2.397687e-09   3.423635e-05   144
  1.880762e-01   3.419771e-04   0.000000e+00   4.069370e-05   48
  1.886588e-01   4.693768e-04   2.041047e-04   3.174315e-05   246
  1.894505e-01   4.722494e-04   1.881878e-04   3.304450e-05   168
  1.901637e-01   4.639411e-04   3.523866e-09   4.312976e-05   120
  1.905784e-01   4.504766e-04   0.000000e+00   3.156192e-05   240
  1.914053e-01   5.216744e-04   2.543132e-09   6.293336e-05   24
  1.920640e-01   3.957191e-04   2.014384e-04   2.024024e-05   360
  1.928845e-01   5.038731e-04   2.005812e-04   4.301756e-05   120
  1.934568e-01   5.335984e-04   0.000000e+00   4.276044e-05   144
  1.938645e-01   6.262871e-04   0.000000e+00   6.208196e-05   96
  1.950825e-01   4.558957e-04   0.000000e+00   4.175456e-05   144
  1.954868e-01   4.842563e-04   0.000000e+00   3.503131e-05   132
  1.960551e-01   4.213032e-04   1.979707e-04   3.112279e-05   176
  1.968799e-01   3.974320e-04   1.999105e-04   2.327401e-05   312
  1.978954e-01   3.613183e-04   0.000000e+00   3.471706e-05   96
  1.982940e-01   4.306561e-04   0.000000e+00   3.510007e-05   144
  1.989055e-01   4.388182e-04   1.979053e-04   2.283965e-05   312
  1.998804e-01   2.141028e-04   0.000000e+00   2.497878e-05   48
  2.002750e-01   4.688611e-04   2.543132e-09   3.290034e-05   192
  2.010619e-01   8.199582e-04   0.000000e+00   1.501700e-04   6
  2.015848e-01   4.193219e-04   1.845802e-04   2.736515e-05   288
  2.024316e-01   4.066424e-04   1.950210e-04   2.741477e-05   192
  2.030159e-01   4.534775e-04   4.521123e-09   2.797024e-05   216
  2.034045e-01   4.500614e-04   0.000000e+00   5.597453e-05   72
  2.043725e-01   4.052098e-04   1.931689e-04   2.679626e-05   192
  2.050154e-01   4.522378e-04   1.434383e-04   2.590299e-05   288
  2.057204e-01   4.198126e-04   0.000000e+00   8.783238e-05   24
  2.062650e-01   4.029815e-04   1.889681e-04   2.021064e-05   456
  2.072499e-01   5.477406e-04   0.000000e+00   7.764724e-05   48
  2.078585e-01   4.632630e-04   1.861260e-04   2.822766e-05   240
  2.085579e-01   4.010385e-04   1.881013e-04   2.240025e-05   216
  2.091461e-01   5.357138e-04   0.000000e+00   5.597426e-05   72
  2.095233e-01   5.691386e-04   6.498988e-09   4.268012e-05   168
  2.105882e-01   4.379672e-04   1.398129e-04   2.613102e-05   288
  2.111855e-01   4.970168e-04   1.849965e-04   4.232611e-05   168
  2.121448e-01   3.656335e-04   0.000000e+00   3.182005e-05   192
  2.125166e-01   3.845431e-04   2.397687e-09   3.352709e-05   144
