# power spectrum of phi
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  3.425805e-01   2.077675e-13   2.258506e-04   2.030407e-14   240
  3.432329e-01   1.233327e-13   1.729994e-04   8.077703e-15   720
  3.439912e-01   1.327617e-13   1.368738e-04   8.163122e-15   720
  3.448318e-01   6.128457e-14   0.000000e+00   6.571819e-15   144
  3.452742e-01   1.256389e-13   1.764713e-04   7.272726e-15   720
  3.459035e-01   1.142590e-13   1.058157e-04   8.200448e-15   384
  3.466913e-01   9.211677e-14   1.173023e-04   5.095725e-15   672
  3.474387e-01   1.472905e-13   2.053834e-04   1.363049e-14   336
  3.477957e-01   9.794483e-14   4.795375e-09   8.017274e-15   288
  3.486699e-01   9.563445e-14   1.625472e-04   4.815683e-15   776
  3.494792e-01   8.745137e-14   1.390838e-04   4.448710e-15   720
  3.501588e-01   7.907228e-14   1.120422e-04   4.697030e-15   432
  3.507024e-01   1.030976e-13   1.597303e-04   6.963431e-15   504
  3.513071e-01   1.050640e-13   1.119137e-04   6.663957e-15   528
  3.521533e-01   1.178742e-13   1.524759e-04   1.097500e-14   438
  3.528495e-01   1.295286e-13   1.774680e-04   9.266661e-15   624
  3.533741e-01   1.435044e-13   2.173744e-04   1.747944e-14   312
  3.540952e-01   1.180618e-13   1.171159e-04   6.044132e-15   696
  3.548410e-01   1.099829e-13   1.059686e-04   6.797795e-15   552
  3.556166e-01   9.996328e-14   8.198436e-05   8.499896e-15   516
  3.560964e-01   1.480186e-13   1.637576e-04   1.353715e-14   528
  3.566805e-01   6.195407e-14   1.064960e-04   3.275090e-15   528
  3.575102e-01   1.068436e-13   1.404467e-04   5.864624e-15   864
  3.580734e-01   1.291885e-13   1.923830e-04   1.395425e-14   408
  3.586372e-01   1.460311e-13   1.906039e-04   1.141861e-14   192
  3.594362e-01   9.518233e-14   1.577339e-04   6.505046e-15   720
  3.601108e-01   8.979783e-14   1.454384e-04   4.983976e-15   696
  3.609123e-01   9.454895e-14   1.570748e-04   5.574623e-15   720
  3.616456e-01   9.518358e-14   2.128961e-04   6.623718e-15   432
  3.620733e-01   6.779269e-14   1.253189e-04   5.203421e-15   264
  3.628427e-01   9.018151e-14   1.730599e-04   5.501422e-15   672
  3.635310e-01   8.368279e-14   1.771868e-04   5.021957e-15   600
  3.643477e-01   7.175717e-14   1.037427e-04   9.989179e-15   270
  3.647594e-01   1.101297e-13   1.561617e-04   9.854065e-15   528
  3.654138e-01   1.341245e-13   1.069340e-04   8.982789e-15   840
  3.663112e-01   1.198090e-13   2.044769e-04   7.586292e-15   888
  3.671403e-01   9.787694e-14   1.523504e-04   7.135192e-15   744
  3.678411e-01   9.583310e-14   7.828584e-05   6.707673e-15   456
  3.681896e-01   1.428633e-13   1.069824e-04   1.250767e-14   360
  3.687860e-01   9.524353e-14   9.269427e-05   9.718794e-15   384
  3.697011e-01   1.065866e-13   1.486807e-04   6.158708e-15   816
  3.703877e-01   9.364165e-14   2.157150e-04   5.482064e-15   824
  3.712223e-01   1.216437e-13   1.002746e-04   1.547889e-14   360
  3.716692e-01   9.827729e-14   1.479676e-04   7.179493e-15   624
  3.722842e-01   1.066679e-13   9.998850e-05   7.147580e-15   360
  3.731036e-01   7.944399e-14   1.360137e-04   4.732540e-15   876
  3.738436e-01   8.557735e-14   1.615436e-04   5.170137e-15   696
  3.745899e-01   6.273294e-14   1.043143e-04   4.622213e-15   336
  3.749811e-01   8.973859e-14   1.041971e-04   6.771282e-15   504
  3.756273e-01   8.553411e-14   1.051000e-04   5.697473e-15   672
  3.765859e-01   7.293499e-14   2.092296e-04   3.332403e-15   720
  3.772508e-01   1.038352e-13   1.580506e-04   7.382872e-15   774
  3.779846e-01   1.607604e-13   9.046409e-05   1.675085e-14   384
  3.783690e-01   1.001359e-13   1.740917e-04   6.692210e-15   528
  3.789655e-01   1.105702e-13   1.659191e-04   7.965332e-15   744
  3.799249e-01   8.484917e-14   1.368481e-04   4.557493e-15   768
  3.805620e-01   1.147393e-13   1.536223e-04   1.061293e-14   552
  3.813568e-01   8.121690e-14   1.674309e-04   4.851256e-15   696
  3.819481e-01   1.539969e-13   2.034577e-04   1.465742e-14   408
  3.824174e-01   1.001538e-13   8.789532e-05   8.150537e-15   504
  3.831615e-01   8.602816e-14   1.579007e-04   4.985939e-15   888
  3.838937e-01   7.604984e-14   1.641044e-04   4.967827e-15   648
  3.846547e-01   9.550903e-14   1.626978e-04   6.671625e-15   648
  3.853707e-01   9.625311e-14   1.754281e-04   6.520741e-15   792
  3.861291e-01   7.471119e-14   2.566633e-04   4.783639e-15   600
  3.866880e-01   6.888446e-14   1.739428e-04   5.970556e-15   456
  3.872762e-01   7.811863e-14   8.477229e-05   5.792076e-15   648
  3.880317e-01   7.156781e-14   1.653183e-04   3.557856e-15   936
  3.888474e-01   9.624503e-14   1.015268e-04   8.057838e-15   384
  3.895575e-01   8.972610e-14   0.000000e+00   1.254504e-14   198
  3.901055e-01   9.221891e-14   2.575821e-04   5.765056e-15   1224
  3.906966e-01   1.445318e-13   1.875990e-04   1.421626e-14   420
  3.913957e-01   1.090145e-13   1.815566e-04   8.499960e-15   792
  3.920793e-01   9.812811e-14   1.501318e-04   7.084986e-15   680
  3.928594e-01   1.012767e-13   1.378581e-04   8.068919e-15   600
  3.934870e-01   8.302272e-14   1.999321e-04   4.922858e-15   840
  3.943251e-01   6.925647e-14   9.439865e-05   5.146957e-15   432
  3.946454e-01   1.064653e-13   8.846397e-05   7.600956e-15   720
  3.953417e-01   6.676766e-14   1.771778e-04   3.304649e-15   960
  3.962077e-01   8.437387e-14   1.579411e-04   8.611872e-15   528
  3.968405e-01   8.629700e-14   1.614459e-04   5.875288e-15   624
  3.975938e-01   9.538809e-14   1.268954e-04   6.416755e-15   816
  3.983415e-01   6.547338e-14   2.086821e-04   4.389854e-15   696
  3.991678e-01   5.202847e-14   5.754450e-09   5.465892e-15   240
  3.994784e-01   7.850412e-14   1.230648e-04   5.578247e-15   672
  4.001719e-01   6.913731e-14   2.199344e-04   4.889700e-15   864
  4.009498e-01   6.119227e-14   1.687640e-04   4.272687e-15   816
  4.016509e-01   5.702401e-14   9.659469e-05   3.890652e-15   648
  4.024060e-01   8.994184e-14   9.873737e-05   6.641401e-15   843
  4.030471e-01   7.434332e-14   1.776528e-04   6.907667e-15   780
  4.038111e-01   8.377021e-14   9.532520e-05   1.132641e-14   216
  4.042823e-01   8.082798e-14   2.298663e-04   5.628392e-15   1056
  4.050071e-01   6.393668e-14   1.880564e-04   9.442069e-15   228
  4.056781e-01   9.300744e-14   2.341349e-04   7.336991e-15   924
  4.063670e-01   6.759299e-14   8.685094e-05   3.480259e-15   696
  4.070964e-01   7.247963e-14   1.545698e-04   5.562277e-15   996
  4.078428e-01   4.774893e-14   9.125493e-05   3.566683e-15   576
  4.086192e-01   7.159115e-14   1.408459e-04   6.738605e-15   552
  4.091852e-01   8.379995e-14   1.681651e-04   5.892776e-15   516
  4.097596e-01   6.616692e-14   2.445470e-04   3.658730e-15   744
  4.104159e-01   4.731877e-14   1.199649e-04   2.653625e-15   576
  4.109868e-01   6.216145e-14   1.234742e-04   4.502313e-15   792
  4.117982e-01   6.150458e-14   1.411539e-04   3.829855e-15   792
  4.123927e-01   6.688548e-14   1.522330e-04   4.664615e-15   720
  4.131968e-01   5.786377e-14   1.735107e-04   3.702668e-15   656
  4.139503e-01   4.690855e-14   1.894646e-04   2.232668e-15   816
  4.147227e-01   5.028892e-14   1.021561e-04   4.615318e-15   492
  4.151618e-01   5.370460e-14   1.469588e-04   3.508218e-15   552
  4.159858e-01   4.609208e-14   2.555435e-04   3.145117e-15   780
  4.165209e-01   5.263946e-14   1.569773e-04   3.880381e-15   528
  4.170975e-01   3.888141e-14   1.832403e-04   2.510198e-15   600
  4.179472e-01   5.563133e-14   1.522872e-04   2.809058e-15   900
  4.185329e-01   4.462069e-14   8.430879e-05   2.902273e-15   696
  4.193388e-01   4.421444e-14   2.131780e-04   3.192122e-15   696
  4.201183e-01   3.544702e-14   8.648430e-05   2.491798e-15   552
  4.207739e-01   3.801915e-14   1.005733e-04   2.182729e-15   708
  4.214606e-01   4.260255e-14   1.660522e-04   2.410501e-15   876
  4.221752e-01   6.294769e-14   8.817041e-05   7.705286e-15   216
  4.226547e-01   4.434965e-14   2.411580e-04   1.941244e-15   1032
  4.233729e-01   3.675385e-14   2.685028e-04   2.506747e-15   600
  4.241182e-01   3.388963e-14   1.281196e-04   2.554699e-15   600
  4.246868e-01   4.145038e-14   2.262472e-04   2.349412e-15   528
  4.253589e-01   3.702750e-14   1.241998e-04   2.133253e-15   732
  4.260669e-01   4.212640e-14   9.171027e-05   2.821923e-15   336
  4.268820e-01   3.808150e-14   1.307053e-04   1.762817e-15   912
  4.274911e-01   2.792570e-14   1.311885e-04   1.370312e-15   624
  4.281565e-01   3.640237e-14   1.105498e-04   2.298201e-15   768
  4.289333e-01   3.643784e-14   1.994537e-04   1.739225e-15   792
  4.296957e-01   3.706806e-14   9.888090e-05   2.178638e-15   660
  4.302382e-01   3.891827e-14   1.457169e-04   3.010849e-15   504
  4.307992e-01   3.015789e-14   2.380735e-04   1.901817e-15   480
  4.316401e-01   2.708655e-14   2.201870e-04   1.034300e-15   912
  4.322985e-01   3.346176e-14   2.452123e-04   3.606967e-15   432
  4.329203e-01   3.354872e-14   1.456013e-04   1.933809e-15   564
  4.334724e-01   3.166700e-14   1.393605e-04   1.727609e-15   600
  4.342496e-01   3.399467e-14   1.942553e-04   1.371185e-15   876
  4.348334e-01   3.167791e-14   8.734307e-05   2.850357e-15   264
  4.356382e-01   2.827951e-14   1.694799e-04   1.523878e-15   560
  4.362850e-01   2.671129e-14   1.151652e-04   1.180971e-15   840
  4.370702e-01   2.667026e-14   1.775516e-04   1.294934e-15   1008
  4.377963e-01   2.314224e-14   7.942467e-05   1.212512e-15   456
  4.384595e-01   2.897628e-14   1.028834e-04   1.403409e-15   576
  4.390725e-01   2.568251e-14   1.580913e-04   1.241770e-15   612
  4.398809e-01   2.968149e-14   1.412012e-04   1.460444e-15   780
  4.405404e-01   2.773425e-14   1.618102e-04   1.371773e-15   648
  4.412155e-01   2.510678e-14   7.540562e-05   1.734178e-15   312
  4.416470e-01   2.078674e-14   1.915933e-04   9.799129e-16   528
  4.423945e-01   2.255089e-14   2.502113e-04   9.294132e-16   720
  4.431093e-01   2.508556e-14   2.509948e-04   1.656743e-15   576
  4.439759e-01   2.166755e-14   2.165154e-04   1.153960e-15   444
  4.445151e-01   2.570002e-14   2.123318e-04   1.057292e-15   996
  4.451759e-01   2.117757e-14   1.773610e-04   1.384517e-15   432
  4.458005e-01   2.761599e-14   1.941754e-04   1.591638e-15   504
  4.463400e-01   1.837262e-14   8.754449e-05   8.910871e-16   504
  4.471082e-01   2.642487e-14   1.722886e-04   1.028010e-15   876
  4.478033e-01   2.000587e-14   1.982878e-04   1.027406e-15   504
  4.485271e-01   1.988008e-14   1.264576e-04   1.014820e-15   696
  4.491253e-01   2.131408e-14   1.081079e-04   1.299989e-15   492
  4.499392e-01   2.040723e-14   1.547618e-04   1.390325e-15   432
  4.505420e-01   2.232436e-14   1.449174e-04   9.845172e-16   768
  4.512567e-01   2.083283e-14   1.805141e-04   1.036736e-15   648
  4.519390e-01   1.882765e-14   1.177661e-04   1.534419e-15   456
  4.527231e-01   2.161463e-14   1.619475e-04   1.139789e-15   552
  4.532676e-01   2.037724e-14   1.109989e-04   9.767677e-16   648
  4.540170e-01   1.897611e-14   1.809220e-04   7.351306e-16   840
  4.547491e-01   2.090869e-14   8.627791e-05   1.255230e-15   432
  4.554820e-01   1.877818e-14   1.056757e-04   9.147486e-16   600
  4.559917e-01   2.258019e-14   1.125905e-04   1.337287e-15   432
  4.568479e-01   2.470593e-14   1.120948e-04   1.194644e-15   560
  4.574277e-01   1.733465e-14   1.774344e-04   6.332289e-16   840
  4.581537e-01   1.621572e-14   1.050970e-04   9.297237e-16   504
  4.587303e-01   1.717689e-14   2.144966e-04   8.854848e-16   696
  4.595432e-01   2.309985e-14   1.171504e-04   1.586256e-15   384
  4.601763e-01   1.742202e-14   1.716116e-04   8.518931e-16   576
  4.609420e-01   1.727972e-14   1.059101e-04   1.074275e-15   360
  4.615593e-01   1.940382e-14   1.577258e-04   8.260131e-16   828
  4.622251e-01   1.557690e-14   1.404841e-04   8.706174e-16   372
  4.628352e-01   1.833427e-14   2.145462e-04   7.879186e-16   576
  4.636434e-01   1.753299e-14   8.985170e-05   8.375810e-16   636
  4.642192e-01   1.811270e-14   1.732109e-04   8.306867e-16   648
  4.649981e-01   1.345508e-14   1.408015e-04   6.891194e-16   576
  4.655573e-01   1.778801e-14   2.271277e-04   9.766198e-16   528
  4.663010e-01   1.576792e-14   9.710647e-05   9.701892e-16   360
  4.669165e-01   1.571005e-14   2.233813e-04   6.280482e-16   672
  4.677203e-01   1.840640e-14   1.144196e-04   7.294749e-16   804
  4.683893e-01   1.685048e-14   1.262185e-04   8.853654e-16   408
  4.691293e-01   1.681475e-14   7.801673e-05   9.398554e-16   384
  4.696276e-01   1.347188e-14   1.785323e-04   7.266649e-16   480
  4.703304e-01   1.746300e-14   1.153580e-04   1.068888e-15   432
  4.710045e-01   1.617155e-14   2.125802e-04   6.376057e-16   648
  4.718024e-01   1.727824e-14   1.319050e-04   7.339422e-16   624
  4.723861e-01   1.402009e-14   1.199787e-04   6.500464e-16   456
  4.731831e-01   1.189867e-14   1.639016e-04   5.467410e-16   588
  4.737172e-01   1.451735e-14   1.045685e-04   6.568816e-16   600
  4.744970e-01   1.591855e-14   1.631013e-04   7.539815e-16   708
  4.751130e-01   1.645729e-14   1.027507e-04   9.781670e-16   360
  4.757936e-01   1.538102e-14   1.181146e-04   7.517720e-16   552
  4.764461e-01   1.230170e-14   8.286020e-05   8.468232e-16   288
  4.771085e-01   1.445553e-14   1.557998e-04   7.029159e-16   528
  4.777309e-01   1.484599e-14   1.051098e-04   8.886603e-16   456
  4.784262e-01   1.415916e-14   1.863824e-04   6.295331e-16   608
  4.791256e-01   1.346609e-14   9.017389e-05   7.105477e-16   504
  4.798898e-01   9.864124e-15   1.935982e-04   6.318968e-16   540
  4.804891e-01   1.639256e-14   2.078222e-04   8.788968e-16   360
  4.811350e-01   1.410612e-14   9.411255e-05   7.561761e-16   540
  4.817063e-01   1.368496e-14   8.080679e-05   8.113945e-16   576
  4.825371e-01   1.412070e-14   1.873635e-04   6.170374e-16   588
  4.833270e-01   1.380926e-14   2.585051e-04   6.934705e-16   672
  4.840056e-01   1.333289e-14   1.975777e-04   5.787190e-16   552
  4.845526e-01   1.369803e-14   1.976776e-04   1.271818e-15   144
  4.852507e-01   1.319162e-14   1.679474e-04   6.139043e-16   600
  4.859125e-01   1.185169e-14   2.104747e-04   6.349587e-16   504
  4.866470e-01   1.185055e-14   2.162000e-04   7.407229e-16   336
  4.874196e-01   1.304798e-14   2.430098e-04   5.989518e-16   600
  4.881116e-01   1.207229e-14   1.568306e-04   5.471476e-16   636
  4.888585e-01   1.197794e-14   1.260932e-04   7.124084e-16   384
  4.893821e-01   1.383554e-14   1.758851e-04   7.262730e-16   504
  4.901368e-01   8.786726e-15   7.381652e-05   6.197413e-16   240
  4.907324e-01   1.235117e-14   1.734055e-04   4.869717e-16   744
  4.914470e-01   1.110853e-14   1.184096e-04   4.920089e-16   648
  4.920821e-01   2.100193e-14   7.860381e-05   2.184499e-15   120
  4.928265e-01   1.268605e-14   1.234764e-04   6.630119e-16   564
  4.933890e-01   1.283710e-14   1.939271e-04   6.811205e-16   432
  4.941396e-01   1.120333e-14   1.505258e-04   5.740747e-16   480
  4.947049e-01   9.956929e-15   1.107908e-04   5.116997e-16   456
  4.953721e-01   1.289596e-14   1.833424e-04   6.573900e-16   444
  4.961293e-01   9.683579e-15   2.805235e-04   4.736262e-16   528
  4.967944e-01   1.020211e-14   2.083390e-04   7.338322e-16   264
  4.974399e-01   1.213779e-14   2.135165e-04   6.635541e-16   444
  4.983082e-01   1.367359e-14   2.338759e-04   6.331277e-16   696
  4.990289e-01   1.088171e-14   1.250847e-04   5.506400e-16   384
  4.995560e-01   1.069665e-14   1.580550e-04   6.122264e-16   432
  5.003759e-01   1.221312e-14   1.092086e-04   6.579308e-16   488
  5.009082e-01   1.235738e-14   1.645909e-04   6.432292e-16   480
  5.016800e-01   9.886360e-15   1.835529e-04   6.148226e-16   480
  5.022777e-01   1.057453e-14   7.701318e-05   7.009482e-16   240
  5.029563e-01   1.175837e-14   1.798967e-04   6.281242e-16   600
  5.035964e-01   9.620045e-15   1.567616e-04   8.115464e-16   288
  5.042780e-01   1.049075e-14   1.507931e-04   4.569511e-16   480
  5.049682e-01   9.510082e-15   2.682341e-04   5.403209e-16   504
  5.056479e-01   1.104835e-14   1.150891e-04   8.541801e-16   216
  5.065146e-01   1.108658e-14   1.884192e-04   5.840817e-16   504
  5.071897e-01   9.829859e-15   1.515464e-04   6.194214e-16   456
  5.079286e-01   9.493086e-15   8.691443e-05   5.211072e-16   384
  5.084180e-01   1.112562e-14   1.764049e-04   5.663244e-16   480
  5.091134e-01   9.237255e-15   1.549032e-04   4.556255e-16   504
  5.097578e-01   1.000244e-14   9.826093e-05   8.045720e-16   312
  5.104521e-01   1.025009e-14   1.583441e-04   5.534588e-16   492
  5.110667e-01   1.185545e-14   1.484108e-04   8.357267e-16   312
  5.118579e-01   9.249041e-15   2.410815e-04   4.056294e-16   576
  5.125543e-01   1.097996e-14   2.225378e-04   7.422023e-16   336
  5.131328e-01   7.280362e-15   1.713438e-04   5.662033e-16   240
  5.139346e-01   8.861795e-15   2.271584e-04   4.832423e-16   468
  5.146270e-01   8.686354e-15   1.422340e-04   7.867136e-16   192
  5.153517e-01   8.814645e-15   1.426580e-04   5.424869e-16   324
  5.158828e-01   8.642316e-15   1.035388e-04   4.102183e-16   600
  5.166066e-01   9.577798e-15   1.679811e-04   4.821665e-16   456
  5.171442e-01   8.738274e-15   7.555790e-05   5.419653e-16   336
  5.180350e-01   9.808866e-15   2.262417e-04   5.436285e-16   612
  5.186832e-01   7.985586e-15   1.898719e-04   9.046895e-16   144
  5.192961e-01   1.107306e-14   2.216292e-04   5.725821e-16   552
  5.201296e-01   7.003048e-15   8.728032e-05   4.206652e-16   264
  5.206006e-01   9.193493e-15   2.020762e-04   5.063766e-16   336
  5.213435e-01   7.339775e-15   1.335250e-04   4.574073e-16   384
  5.219878e-01   9.078346e-15   7.516140e-05   8.358955e-16   216
  5.227010e-01   6.864424e-15   1.593577e-04   4.908272e-16   344
  5.233513e-01   7.977702e-15   2.377692e-04   4.630958e-16   408
  5.241438e-01   7.824822e-15   1.827101e-04   6.285699e-16   264
  5.248460e-01   9.498907e-15   2.547069e-04   4.998103e-16   612
  5.255476e-01   1.034191e-14   1.310917e-04   6.123411e-16   408
  5.262692e-01   7.218132e-15   1.312801e-04   4.062962e-16   444
  5.267993e-01   1.298750e-14   7.342396e-05   1.289125e-15   120
  5.275096e-01   9.958844e-15   2.028570e-04   6.675820e-16   336
  5.280368e-01   6.939076e-15   7.049199e-05   4.431735e-16   288
  5.287493e-01   8.589945e-15   2.193723e-04   4.500064e-16   552
  5.297288e-01   8.481931e-15   1.174622e-08   1.047591e-15   72
  5.302324e-01   7.740948e-15   2.178926e-04   3.956661e-16   504
  5.308207e-01   5.081077e-15   7.011571e-05   3.349292e-16   216
  5.315829e-01   7.876773e-15   1.251868e-04   5.506773e-16   312
  5.322672e-01   6.452491e-15   1.425448e-04   4.042589e-16   336
  5.329194e-01   8.619393e-15   1.975831e-04   9.589372e-16   204
  5.335689e-01   9.988091e-15   2.296216e-04   5.840079e-16   504
  5.342577e-01   1.028810e-14   2.186657e-04   6.789656e-16   396
  5.349201e-01   8.952621e-15   2.005279e-04   7.874368e-16   312
  5.357232e-01   9.957091e-15   1.225440e-04   7.954178e-16   216
  5.362890e-01   7.208302e-15   6.650698e-05   5.551966e-16   168
  5.369766e-01   7.912499e-15   1.679338e-04   4.041282e-16   588
  5.377613e-01   6.498903e-15   2.279505e-04   5.960593e-16   240
  5.383710e-01   6.497001e-15   2.013185e-04   6.044758e-16   264
  5.390860e-01   7.624488e-15   2.489717e-04   5.175469e-16   288
  5.397204e-01   5.929808e-15   1.243261e-04   3.733128e-16   288
  5.405244e-01   7.363403e-15   1.167620e-04   5.003590e-16   288
  5.410658e-01   5.953087e-15   1.352591e-04   4.653365e-16   192
  5.417469e-01   4.648341e-15   1.439292e-04   3.294835e-16   264
  5.423957e-01   1.139480e-14   2.367436e-04   7.248623e-16   372
  5.430940e-01   8.853641e-15   2.556933e-04   5.779544e-16   360
  5.439463e-01   9.144298e-15   1.082118e-04   1.016027e-15   144
  5.443868e-01   7.000121e-15   1.503015e-04   5.791124e-16   296
  5.450821e-01   6.378113e-15   1.619421e-04   4.445239e-16   288
  5.458782e-01   7.724512e-15   2.420184e-04   3.969662e-16   480
  5.465649e-01   6.632499e-15   2.010942e-04   8.225512e-16   192
  5.472326e-01   8.682787e-15   2.157009e-04   6.778979e-16   192
  5.478395e-01   5.433488e-15   1.374687e-04   3.858056e-16   288
  5.486835e-01   5.312161e-15   1.196646e-04   5.365369e-16   108
  5.491087e-01   7.086915e-15   1.150429e-04   4.945249e-16   240
  5.498595e-01   5.347159e-15   2.146152e-04   3.680953e-16   384
  5.506307e-01   6.914552e-15   2.618062e-04   8.230643e-16   108
  5.513127e-01   1.007042e-14   1.535018e-04   6.339730e-16   348
  5.520298e-01   6.375674e-15   1.602006e-04   5.646035e-16   312
  5.526703e-01   6.649062e-15   1.556684e-04   9.533060e-16   96
  5.532593e-01   7.380906e-15   2.072444e-04   5.816823e-16   384
  5.539190e-01   5.148013e-15   1.425422e-04   4.377746e-16   144
  5.545642e-01   5.598327e-15   2.190224e-04   3.393805e-16   408
  5.553663e-01   5.371983e-15   9.769946e-05   5.049458e-16   144
  5.561240e-01   6.784062e-15   1.878283e-04   6.806907e-16   192
  5.565734e-01   5.517307e-15   2.114042e-04   5.196462e-16   144
  5.573059e-01   6.087350e-15   1.718794e-04   6.141800e-16   144
  5.579969e-01   6.130890e-15   2.100644e-04   4.059050e-16   336
  5.588433e-01   3.629085e-15   1.554210e-04   2.461089e-16   240
  5.593800e-01   5.773523e-15   7.057532e-05   6.843895e-16   96
  5.601284e-01   8.522699e-15   2.069634e-04   5.574191e-16   372
  5.608856e-01   6.786892e-15   2.461786e-04   9.106221e-16   132
  5.615507e-01   4.376632e-15   1.523323e-04   2.753818e-16   264
  5.621457e-01   7.251090e-15   1.169843e-04   8.449468e-16   168
  5.627807e-01   5.412293e-15   1.870354e-04   4.182744e-16   216
  5.633417e-01   5.715910e-15   1.144306e-04   4.856616e-16   216
  5.641586e-01   3.676714e-15   2.099325e-04   3.491769e-16   96
  5.648999e-01   7.091698e-15   1.369618e-04   8.841650e-16   120
  5.655797e-01   4.330954e-15   1.741170e-04   3.299232e-16   216
  5.661397e-01   5.003760e-15   7.608972e-05   4.982393e-16   200
  5.668812e-01   5.421486e-15   1.969636e-04   4.286451e-16   288
  5.678322e-01   2.832927e-15   5.182495e-05   2.405617e-16   144
  5.682326e-01   4.303597e-15   1.612761e-04   3.761909e-16   168
  5.690504e-01   7.887072e-15   1.815012e-04   1.211059e-15   159
  5.696887e-01   4.634015e-15   1.904384e-04   4.112924e-16   174
  5.703065e-01   5.299247e-15   1.726829e-04   4.985410e-16   144
  5.711154e-01   5.888103e-15   9.971188e-05   5.019695e-16   222
  5.716564e-01   4.047208e-15   1.006181e-04   3.203948e-16   168
  5.725909e-01   6.846591e-15   2.206942e-04   1.305438e-15   30
  5.729769e-01   2.483229e-15   1.948567e-04   2.167972e-16   72
  5.737039e-01   4.807200e-15   1.739073e-04   3.179899e-16   258
  5.745032e-01   3.776099e-15   1.089226e-04   2.446650e-16   264
  5.749029e-01   3.394145e-15   0.000000e+00   3.067391e-16   72
  5.757357e-01   3.149314e-15   2.158892e-04   2.459596e-16   174
  5.764898e-01   4.137802e-15   2.298822e-04   5.926815e-16   168
  5.770961e-01   2.794902e-15   7.193062e-09   3.671076e-16   48
  5.777470e-01   3.672952e-15   1.298199e-04   3.887957e-16   150
  5.785016e-01   4.821854e-15   2.388130e-04   3.895554e-16   168
  5.792583e-01   4.274023e-15   1.454738e-04   3.838981e-16   144
  5.799541e-01   5.644394e-15   1.359056e-04   8.187077e-16   102
  5.804724e-01   2.708640e-15   2.011636e-04   2.277968e-16   96
  5.812948e-01   3.029195e-15   1.996414e-04   2.492925e-16   120
  5.819038e-01   2.913957e-15   2.141206e-04   2.201542e-16   168
  5.825625e-01   6.013988e-15   1.581111e-04   5.793576e-16   126
  5.831237e-01   3.734795e-15   1.192474e-04   3.130902e-16   168
  5.838969e-01   3.318715e-15   1.912134e-04   4.477421e-16   72
  5.845726e-01   3.232088e-15   2.394418e-04   2.684268e-16   168
  5.851646e-01   3.319714e-15   6.564276e-05   4.872834e-16   78
  5.859757e-01   3.156593e-15   1.077805e-04   3.662831e-16   60
  5.866288e-01   6.119722e-15   1.748374e-04   6.334829e-16   96
  5.873062e-01   3.127967e-15   2.121507e-04   2.203299e-16   168
  5.879428e-01   3.120250e-15   1.342407e-04   4.645087e-16   86
  5.886107e-01   2.150685e-15   1.199794e-04   1.667971e-16   120
  5.895681e-01   2.888691e-15   8.556122e-05   1.956796e-16   168
  5.900844e-01   2.046365e-15   0.000000e+00   2.900393e-16   48
  5.907798e-01   3.737911e-15   1.558833e-04   3.111254e-16   120
  5.911793e-01   2.915052e-15   1.137231e-04   2.653206e-16   126
  5.921548e-01   3.338204e-15   2.000073e-04   2.717886e-16   96
  5.927878e-01   2.938698e-15   5.767222e-05   2.736167e-16   96
  5.932871e-01   2.803488e-15   0.000000e+00   3.219541e-16   72
  5.943508e-01   3.576972e-15   7.193062e-09   7.293060e-16   24
  5.950147e-01   3.702481e-15   1.186881e-04   5.485674e-16   120
  5.955326e-01   3.067450e-15   1.731294e-04   3.693296e-16   126
  5.961084e-01   2.417389e-15   1.443268e-04   2.837653e-16   96
  5.967813e-01   2.516864e-15   2.494389e-04   2.904018e-16   72
  5.975306e-01   3.022123e-15   1.078907e-04   2.811736e-16   144
  5.981469e-01   2.300394e-15   6.222882e-05   2.766454e-16   72
  5.987626e-01   3.108034e-15   1.242932e-04   3.689682e-16   54
  5.993045e-01   3.177580e-15   1.095319e-04   3.066863e-16   108
  6.004306e-01   2.329478e-15   1.073696e-04   2.317316e-16   72
  6.007812e-01   2.672537e-15   6.195595e-05   3.517842e-16   72
  6.016129e-01   1.973178e-15   1.245875e-08   3.021502e-16   24
  6.023999e-01   1.948942e-15   1.310705e-04   2.487954e-16   48
  6.028777e-01   2.671929e-15   9.984188e-05   2.984209e-16   102
  6.035970e-01   2.726678e-15   2.258008e-04   1.997551e-16   168
  6.045369e-01   2.756763e-15   1.231465e-04   3.347492e-16   72
  6.048851e-01   1.658094e-15   0.000000e+00   2.092765e-16   48
  6.056156e-01   3.241153e-15   2.118194e-04   3.470847e-16   120
  6.065796e-01   2.677023e-15   1.301673e-04   2.274952e-16   96
  6.074901e-01   2.901484e-15   1.409547e-08   5.386982e-16   30
  6.085723e-01   3.877188e-15   6.115837e-05   3.605285e-16   72
  6.090478e-01   2.786460e-15   7.193062e-09   4.527041e-16   24
  6.096586e-01   2.172372e-15   9.065181e-05   2.731066e-16   56
  6.103428e-01   2.238395e-15   1.293647e-04   1.846837e-16   96
  6.111616e-01   2.432423e-15   1.428503e-04   2.145927e-16   144
  6.117928e-01   2.069650e-15   8.110480e-05   2.464286e-16   54
  6.127099e-01   3.223148e-15   1.215036e-04   3.131831e-16   108
  6.136327e-01   3.178757e-15   6.433558e-05   6.341692e-16   48
