# power spectrum of B
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  3.425805e-01   3.424490e-18   2.258506e-04   2.877256e-19   240
  3.432329e-01   1.945732e-18   1.729994e-04   1.055686e-19   720
  3.439912e-01   1.887744e-18   1.368738e-04   8.449383e-20   720
  3.448318e-01   1.046272e-18   0.000000e+00   7.082169e-20   144
  3.452742e-01   2.065634e-18   1.764713e-04   9.438630e-20   720
  3.459035e-01   2.088196e-18   1.058157e-04   1.380391e-19   384
  3.466913e-01   1.427507e-18   1.173023e-04   5.601693e-20   672
  3.474387e-01   2.236162e-18   2.053834e-04   1.622990e-19   336
  3.477957e-01   2.002580e-18   4.795375e-09   1.515376e-19   288
  3.486699e-01   1.633894e-18   1.625472e-04   7.743099e-20   776
  3.494792e-01   1.476228e-18   1.390838e-04   6.624241e-20   720
  3.501588e-01   1.345137e-18   1.120422e-04   6.620943e-20   432
  3.507024e-01   1.841097e-18   1.597303e-04   1.100359e-19   504
  3.513071e-01   1.689420e-18   1.119137e-04   9.098259e-20   528
  3.521533e-01   2.149301e-18   1.524759e-04   1.930517e-19   438
  3.528495e-01   2.103705e-18   1.774680e-04   1.346747e-19   624
  3.533741e-01   2.045168e-18   2.173744e-04   1.481482e-19   312
  3.540952e-01   2.330029e-18   1.171159e-04   1.168630e-19   696
  3.548410e-01   1.921175e-18   1.059686e-04   1.254819e-19   552
  3.556166e-01   2.039899e-18   8.198436e-05   1.350471e-19   516
  3.560964e-01   2.049355e-18   1.637576e-04   1.074971e-19   528
  3.566805e-01   1.059005e-18   1.064960e-04   4.324450e-20   528
  3.575102e-01   1.822677e-18   1.404467e-04   9.756203e-20   864
  3.580734e-01   1.839944e-18   1.923830e-04   1.166853e-19   408
  3.586372e-01   2.512044e-18   1.906039e-04   1.926183e-19   192
  3.594362e-01   1.362874e-18   1.577339e-04   6.229016e-20   720
  3.601108e-01   1.542567e-18   1.454384e-04   7.400799e-20   696
  3.609123e-01   1.490723e-18   1.570748e-04   7.557792e-20   720
  3.616456e-01   1.666609e-18   2.128961e-04   9.422200e-20   432
  3.620733e-01   1.221932e-18   1.253189e-04   7.614517e-20   264
  3.628427e-01   1.667493e-18   1.730599e-04   7.607057e-20   672
  3.635310e-01   1.579179e-18   1.771868e-04   8.626542e-20   600
  3.643477e-01   1.101885e-18   1.037427e-04   1.358902e-19   270
  3.647594e-01   1.645678e-18   1.561617e-04   1.232527e-19   528
  3.654138e-01   1.947431e-18   1.069340e-04   1.091807e-19   840
  3.663112e-01   1.895743e-18   2.044769e-04   9.963827e-20   888
  3.671403e-01   1.553087e-18   1.523504e-04   1.086058e-19   744
  3.678411e-01   1.834394e-18   7.828584e-05   1.236831e-19   456
  3.681896e-01   2.917460e-18   1.069824e-04   2.235595e-19   360
  3.687860e-01   1.765880e-18   9.269427e-05   1.705736e-19   384
  3.697011e-01   1.769629e-18   1.486807e-04   9.706163e-20   816
  3.703877e-01   1.521213e-18   2.157150e-04   6.979372e-20   824
  3.712223e-01   1.383150e-18   1.002746e-04   9.824821e-20   360
  3.716692e-01   1.533699e-18   1.479676e-04   8.235726e-20   624
  3.722842e-01   1.850610e-18   9.998850e-05   1.451731e-19   360
  3.731036e-01   1.300356e-18   1.360137e-04   6.071152e-20   876
  3.738436e-01   1.463887e-18   1.615436e-04   8.025200e-20   696
  3.745899e-01   1.111488e-18   1.043143e-04   6.571863e-20   336
  3.749811e-01   1.676646e-18   1.041971e-04   1.176662e-19   504
  3.756273e-01   1.275914e-18   1.051000e-04   7.494226e-20   672
  3.765859e-01   1.151295e-18   2.092296e-04   5.516397e-20   720
  3.772508e-01   1.612927e-18   1.580506e-04   9.778261e-20   774
  3.779846e-01   2.290381e-18   9.046409e-05   1.883857e-19   384
  3.783690e-01   1.666960e-18   1.740917e-04   1.077852e-19   528
  3.789655e-01   1.985904e-18   1.659191e-04   1.224770e-19   744
  3.799249e-01   1.950312e-18   1.368481e-04   1.126280e-19   768
  3.805620e-01   1.689600e-18   1.536223e-04   1.327950e-19   552
  3.813568e-01   1.415729e-18   1.674309e-04   8.317024e-20   696
  3.819481e-01   2.026220e-18   2.034577e-04   1.471384e-19   408
  3.824174e-01   1.718959e-18   8.789532e-05   1.055268e-19   504
  3.831615e-01   1.387794e-18   1.579007e-04   6.118802e-20   888
  3.838937e-01   1.359398e-18   1.641044e-04   7.659643e-20   648
  3.846547e-01   1.510467e-18   1.626978e-04   9.426709e-20   648
  3.853707e-01   1.522163e-18   1.754281e-04   7.583281e-20   792
  3.861291e-01   1.220707e-18   2.566633e-04   6.727678e-20   600
  3.866880e-01   9.319637e-19   1.739428e-04   5.843469e-20   456
  3.872762e-01   1.188554e-18   8.477229e-05   6.840928e-20   648
  3.880317e-01   1.184098e-18   1.653183e-04   5.482801e-20   936
  3.888474e-01   1.587115e-18   1.015268e-04   8.638600e-20   384
  3.895575e-01   1.761035e-18   0.000000e+00   2.005642e-19   198
  3.901055e-01   1.541936e-18   2.575821e-04   7.296415e-20   1224
  3.906966e-01   2.141209e-18   1.875990e-04   1.459073e-19   420
  3.913957e-01   1.918330e-18   1.815566e-04   1.487192e-19   792
  3.920793e-01   1.744452e-18   1.501318e-04   1.118605e-19   680
  3.928594e-01   1.441313e-18   1.378581e-04   9.911562e-20   600
  3.934870e-01   1.438390e-18   1.999321e-04   7.705687e-20   840
  3.943251e-01   1.166059e-18   9.439865e-05   6.865325e-20   432
  3.946454e-01   1.943199e-18   8.846397e-05   1.305272e-19   720
  3.953417e-01   1.297260e-18   1.771778e-04   6.216871e-20   960
  3.962077e-01   1.394693e-18   1.579411e-04   1.132592e-19   528
  3.968405e-01   1.618607e-18   1.614459e-04   1.057626e-19   624
  3.975938e-01   1.495813e-18   1.268954e-04   8.163242e-20   816
  3.983415e-01   1.267999e-18   2.086821e-04   7.811301e-20   696
  3.991678e-01   9.485480e-19   5.754450e-09   7.306871e-20   240
  3.994784e-01   1.341474e-18   1.230648e-04   8.604877e-20   672
  4.001719e-01   1.222542e-18   2.199344e-04   5.744140e-20   864
  4.009498e-01   8.984950e-19   1.687640e-04   4.439652e-20   816
  4.016509e-01   1.103013e-18   9.659469e-05   6.720262e-20   648
  4.024060e-01   1.696549e-18   9.873737e-05   1.098578e-19   843
  4.030471e-01   1.380162e-18   1.776528e-04   1.049587e-19   780
  4.038111e-01   1.842353e-18   9.532520e-05   2.606579e-19   216
  4.042823e-01   1.355023e-18   2.298663e-04   7.881603e-20   1056
  4.050071e-01   9.329716e-19   1.880564e-04   1.167385e-19   228
  4.056781e-01   1.509373e-18   2.341349e-04   9.686764e-20   924
  4.063670e-01   1.211062e-18   8.685094e-05   5.498262e-20   696
  4.070964e-01   1.250975e-18   1.545698e-04   8.429786e-20   996
  4.078428e-01   8.872707e-19   9.125493e-05   7.298211e-20   576
  4.086192e-01   1.127118e-18   1.408459e-04   9.215335e-20   552
  4.091852e-01   1.467005e-18   1.681651e-04   9.660160e-20   516
  4.097596e-01   1.275971e-18   2.445470e-04   7.630828e-20   744
  4.104159e-01   7.309485e-19   1.199649e-04   4.340630e-20   576
  4.109868e-01   9.162247e-19   1.234742e-04   4.771251e-20   792
  4.117982e-01   9.686303e-19   1.411539e-04   5.101970e-20   792
  4.123927e-01   9.550617e-19   1.522330e-04   5.239776e-20   720
  4.131968e-01   8.499628e-19   1.735107e-04   4.895864e-20   656
  4.139503e-01   9.330931e-19   1.894646e-04   6.046652e-20   816
  4.147227e-01   9.080050e-19   1.021561e-04   6.368271e-20   492
  4.151618e-01   9.343038e-19   1.469588e-04   5.433871e-20   552
  4.159858e-01   7.519472e-19   2.555435e-04   3.988878e-20   780
  4.165209e-01   7.391326e-19   1.569773e-04   3.758313e-20   528
  4.170975e-01   6.831587e-19   1.832403e-04   4.471768e-20   600
  4.179472e-01   9.022544e-19   1.522872e-04   4.138936e-20   900
  4.185329e-01   7.317899e-19   8.430879e-05   3.753715e-20   696
  4.193388e-01   7.504517e-19   2.131780e-04   3.676444e-20   696
  4.201183e-01   5.767754e-19   8.648430e-05   2.592339e-20   552
  4.207739e-01   7.210463e-19   1.005733e-04   3.783299e-20   708
  4.214606e-01   7.103843e-19   1.660522e-04   3.759036e-20   876
  4.221752e-01   7.062311e-19   8.817041e-05   5.436969e-20   216
  4.226547e-01   7.360114e-19   2.411580e-04   2.667988e-20   1032
  4.233729e-01   6.061122e-19   2.685028e-04   3.036810e-20   600
  4.241182e-01   5.118700e-19   1.281196e-04   2.985744e-20   600
  4.246868e-01   7.789220e-19   2.262472e-04   3.860760e-20   528
  4.253589e-01   6.327878e-19   1.241998e-04   3.020539e-20   732
  4.260669e-01   6.889726e-19   9.171027e-05   4.074011e-20   336
  4.268820e-01   6.005719e-19   1.307053e-04   2.568205e-20   912
  4.274911e-01   4.560946e-19   1.311885e-04   2.003254e-20   624
  4.281565e-01   6.045533e-19   1.105498e-04   2.486531e-20   768
  4.289333e-01   5.471423e-19   1.994537e-04   2.055204e-20   792
  4.296957e-01   5.958063e-19   9.888090e-05   3.080833e-20   660
  4.302382e-01   5.982402e-19   1.457169e-04   3.118499e-20   504
  4.307992e-01   4.512461e-19   2.380735e-04   2.360338e-20   480
  4.316401e-01   4.394098e-19   2.201870e-04   1.772822e-20   912
  4.322985e-01   4.651357e-19   2.452123e-04   2.524498e-20   432
  4.329203e-01   5.514315e-19   1.456013e-04   3.055874e-20   564
  4.334724e-01   4.753100e-19   1.393605e-04   1.847575e-20   600
  4.342496e-01   5.733067e-19   1.942553e-04   2.310448e-20   876
  4.348334e-01   4.666786e-19   8.734307e-05   3.207080e-20   264
  4.356382e-01   4.370302e-19   1.694799e-04   2.075983e-20   560
  4.362850e-01   5.003507e-19   1.151652e-04   1.993038e-20   840
  4.370702e-01   3.815504e-19   1.775516e-04   1.380807e-20   1008
  4.377963e-01   3.212343e-19   7.942467e-05   1.254400e-20   456
  4.384595e-01   4.863044e-19   1.028834e-04   2.340448e-20   576
  4.390725e-01   4.920696e-19   1.580913e-04   2.199284e-20   612
  4.398809e-01   4.606742e-19   1.412012e-04   1.764250e-20   780
  4.405404e-01   4.059054e-19   1.618102e-04   1.873681e-20   648
  4.412155e-01   4.912955e-19   7.540562e-05   3.157682e-20   312
  4.416470e-01   3.740226e-19   1.915933e-04   1.741854e-20   528
  4.423945e-01   3.317892e-19   2.502113e-04   9.970430e-21   720
  4.431093e-01   4.298206e-19   2.509948e-04   2.195312e-20   576
  4.439759e-01   4.118101e-19   2.165154e-04   2.136471e-20   444
  4.445151e-01   3.991684e-19   2.123318e-04   1.253473e-20   996
  4.451759e-01   3.725962e-19   1.773610e-04   2.263152e-20   432
  4.458005e-01   3.937641e-19   1.941754e-04   1.887195e-20   504
  4.463400e-01   2.727750e-19   8.754449e-05   1.063426e-20   504
  4.471082e-01   3.965482e-19   1.722886e-04   1.381701e-20   876
  4.478033e-01   3.503977e-19   1.982878e-04   1.532110e-20   504
  4.485271e-01   3.415147e-19   1.264576e-04   1.380814e-20   696
  4.491253e-01   2.873526e-19   1.081079e-04   1.199837e-20   492
  4.499392e-01   3.275550e-19   1.547618e-04   1.714842e-20   432
  4.505420e-01   3.922842e-19   1.449174e-04   1.394137e-20   768
  4.512567e-01   3.427082e-19   1.805141e-04   1.306422e-20   648
  4.519390e-01   3.383213e-19   1.177661e-04   1.459643e-20   456
  4.527231e-01   3.359780e-19   1.619475e-04   1.330844e-20   552
  4.532676e-01   3.196082e-19   1.109989e-04   1.439963e-20   648
  4.540170e-01   2.868057e-19   1.809220e-04   1.090237e-20   840
  4.547491e-01   3.073553e-19   8.627791e-05   1.284813e-20   432
  4.554820e-01   2.816824e-19   1.056757e-04   1.103109e-20   600
  4.559917e-01   3.397125e-19   1.125905e-04   1.550141e-20   432
  4.568479e-01   3.245468e-19   1.120948e-04   1.475173e-20   560
  4.574277e-01   2.770361e-19   1.774344e-04   9.593663e-21   840
  4.581537e-01   2.770311e-19   1.050970e-04   1.235239e-20   504
  4.587303e-01   2.739160e-19   2.144966e-04   9.588310e-21   696
  4.595432e-01   3.536671e-19   1.171504e-04   1.823545e-20   384
  4.601763e-01   2.545351e-19   1.716116e-04   9.307358e-21   576
  4.609420e-01   2.921777e-19   1.059101e-04   1.461644e-20   360
  4.615593e-01   2.823962e-19   1.577258e-04   9.730421e-21   828
  4.622251e-01   2.646329e-19   1.404841e-04   1.371370e-20   372
  4.628352e-01   2.860338e-19   2.145462e-04   1.136646e-20   576
  4.636434e-01   2.963793e-19   8.985170e-05   1.039663e-20   636
  4.642192e-01   2.579614e-19   1.732109e-04   8.932861e-21   648
  4.649981e-01   2.217960e-19   1.408015e-04   8.723895e-21   576
  4.655573e-01   2.245690e-19   2.271277e-04   8.291196e-21   528
  4.663010e-01   2.878119e-19   9.710647e-05   1.352976e-20   360
  4.669165e-01   2.362334e-19   2.233813e-04   7.615354e-21   672
  4.677203e-01   2.776089e-19   1.144196e-04   8.766630e-21   804
  4.683893e-01   2.713295e-19   1.262185e-04   1.339371e-20   408
  4.691293e-01   2.925084e-19   7.801673e-05   1.508208e-20   384
  4.696276e-01   2.113382e-19   1.785323e-04   8.943216e-21   480
  4.703304e-01   2.474997e-19   1.153580e-04   1.151102e-20   432
  4.710045e-01   2.462632e-19   2.125802e-04   8.373500e-21   648
  4.718024e-01   2.478980e-19   1.319050e-04   8.782692e-21   624
  4.723861e-01   2.533733e-19   1.199787e-04   1.142669e-20   456
  4.731831e-01   1.990408e-19   1.639016e-04   7.213677e-21   588
  4.737172e-01   2.343532e-19   1.045685e-04   8.005889e-21   600
  4.744970e-01   2.110849e-19   1.631013e-04   6.638066e-21   708
  4.751130e-01   2.348210e-19   1.027507e-04   1.023082e-20   360
  4.757936e-01   2.433087e-19   1.181146e-04   9.561828e-21   552
  4.764461e-01   1.973799e-19   8.286020e-05   1.129729e-20   288
  4.771085e-01   2.167934e-19   1.557998e-04   9.000136e-21   528
  4.777309e-01   2.397440e-19   1.051098e-04   9.833061e-21   456
  4.784262e-01   2.184759e-19   1.863824e-04   8.502433e-21   608
  4.791256e-01   1.879212e-19   9.017389e-05   6.671417e-21   504
  4.798898e-01   1.855819e-19   1.935982e-04   8.077901e-21   540
  4.804891e-01   2.201216e-19   2.078222e-04   1.037700e-20   360
  4.811350e-01   2.124791e-19   9.411255e-05   7.521866e-21   540
  4.817063e-01   2.018482e-19   8.080679e-05   7.270669e-21   576
  4.825371e-01   1.955490e-19   1.873635e-04   7.427824e-21   588
  4.833270e-01   2.034018e-19   2.585051e-04   7.348729e-21   672
  4.840056e-01   2.193918e-19   1.975777e-04   8.326268e-21   552
  4.845526e-01   1.886243e-19   1.976776e-04   1.569194e-20   144
  4.852507e-01   2.089333e-19   1.679474e-04   8.504320e-21   600
  4.859125e-01   1.737070e-19   2.104747e-04   6.641573e-21   504
  4.866470e-01   1.757499e-19   2.162000e-04   9.606064e-21   336
  4.874196e-01   1.932266e-19   2.430098e-04   7.095744e-21   600
  4.881116e-01   1.813048e-19   1.568306e-04   6.719236e-21   636
  4.888585e-01   1.927115e-19   1.260932e-04   9.878425e-21   384
  4.893821e-01   2.008512e-19   1.758851e-04   8.658223e-21   504
  4.901368e-01   1.727618e-19   7.381652e-05   8.480215e-21   240
  4.907324e-01   1.865311e-19   1.734055e-04   6.365607e-21   744
  4.914470e-01   1.600404e-19   1.184096e-04   5.621431e-21   648
  4.920821e-01   2.742948e-19   7.860381e-05   2.075432e-20   120
  4.928265e-01   1.777711e-19   1.234764e-04   6.504943e-21   564
  4.933890e-01   1.904590e-19   1.939271e-04   7.661154e-21   432
  4.941396e-01   1.776440e-19   1.505258e-04   7.555935e-21   480
  4.947049e-01   1.408774e-19   1.107908e-04   5.765528e-21   456
  4.953721e-01   1.855517e-19   1.833424e-04   7.892469e-21   444
  4.961293e-01   1.628870e-19   2.805235e-04   6.515256e-21   528
  4.967944e-01   1.723166e-19   2.083390e-04   9.439376e-21   264
  4.974399e-01   1.887632e-19   2.135165e-04   8.695514e-21   444
  4.983082e-01   1.962993e-19   2.338759e-04   6.295711e-21   696
  4.990289e-01   1.953891e-19   1.250847e-04   8.512472e-21   384
  4.995560e-01   1.471433e-19   1.580550e-04   6.744528e-21   432
  5.003759e-01   1.760149e-19   1.092086e-04   6.313754e-21   488
  5.009082e-01   1.766322e-19   1.645909e-04   7.306102e-21   480
  5.016800e-01   1.510058e-19   1.835529e-04   6.214078e-21   480
  5.022777e-01   1.484591e-19   7.701318e-05   6.861299e-21   240
  5.029563e-01   1.704581e-19   1.798967e-04   6.055308e-21   600
  5.035964e-01   1.256872e-19   1.567616e-04   6.432499e-21   288
  5.042780e-01   1.670310e-19   1.507931e-04   6.579971e-21   480
  5.049682e-01   1.355021e-19   2.682341e-04   5.127517e-21   504
  5.056479e-01   1.702570e-19   1.150891e-04   9.912491e-21   216
  5.065146e-01   1.566359e-19   1.884192e-04   6.260728e-21   504
  5.071897e-01   1.368288e-19   1.515464e-04   5.173274e-21   456
  5.079286e-01   1.633914e-19   8.691443e-05   8.056059e-21   384
  5.084180e-01   1.472074e-19   1.764049e-04   5.652522e-21   480
  5.091134e-01   1.541571e-19   1.549032e-04   6.144256e-21   504
  5.097578e-01   1.553637e-19   9.826093e-05   7.731038e-21   312
  5.104521e-01   1.759212e-19   1.583441e-04   7.888586e-21   492
  5.110667e-01   1.461284e-19   1.484108e-04   8.302565e-21   312
  5.118579e-01   1.398587e-19   2.410815e-04   5.351878e-21   576
  5.125543e-01   1.625409e-19   2.225378e-04   7.428373e-21   336
  5.131328e-01   1.247069e-19   1.713438e-04   7.417322e-21   240
  5.139346e-01   1.406240e-19   2.271584e-04   5.272237e-21   468
  5.146270e-01   1.705301e-19   1.422340e-04   1.089341e-20   192
  5.153517e-01   1.364207e-19   1.426580e-04   6.541924e-21   324
  5.158828e-01   1.480349e-19   1.035388e-04   5.565114e-21   600
  5.166066e-01   1.577975e-19   1.679811e-04   7.360535e-21   456
  5.171442e-01   1.330222e-19   7.555790e-05   6.542970e-21   336
  5.180350e-01   1.623915e-19   2.262417e-04   6.389730e-21   612
  5.186832e-01   1.173550e-19   1.898719e-04   8.372526e-21   144
  5.192961e-01   1.466003e-19   2.216292e-04   5.378583e-21   552
  5.201296e-01   1.388932e-19   8.728032e-05   8.091128e-21   264
  5.206006e-01   1.248131e-19   2.020762e-04   7.655068e-21   336
  5.213435e-01   1.245648e-19   1.335250e-04   5.818168e-21   384
  5.219878e-01   1.638796e-19   7.516140e-05   1.055489e-20   216
  5.227010e-01   1.160158e-19   1.593577e-04   5.921933e-21   344
  5.233513e-01   1.278392e-19   2.377692e-04   5.560019e-21   408
  5.241438e-01   1.381419e-19   1.827101e-04   7.040323e-21   264
  5.248460e-01   1.386678e-19   2.547069e-04   5.778637e-21   612
  5.255476e-01   1.541410e-19   1.310917e-04   7.138552e-21   408
  5.262692e-01   1.312990e-19   1.312801e-04   5.750921e-21   444
  5.267993e-01   1.781449e-19   7.342396e-05   1.076455e-20   120
  5.275096e-01   1.558560e-19   2.028570e-04   7.809564e-21   336
  5.280368e-01   1.117016e-19   7.049199e-05   5.288813e-21   288
  5.287493e-01   1.334797e-19   2.193723e-04   5.239935e-21   552
  5.297288e-01   1.695983e-19   1.174622e-08   1.942215e-20   72
  5.302324e-01   1.060560e-19   2.178926e-04   4.250915e-21   504
  5.308207e-01   1.150511e-19   7.011571e-05   7.492638e-21   216
  5.315829e-01   1.141537e-19   1.251868e-04   5.846187e-21   312
  5.322672e-01   1.122417e-19   1.425448e-04   5.419121e-21   336
  5.329194e-01   9.972176e-20   1.975831e-04   5.034447e-21   204
  5.335689e-01   1.237389e-19   2.296216e-04   5.598915e-21   504
  5.342577e-01   1.340546e-19   2.186657e-04   6.921000e-21   396
  5.349201e-01   1.216559e-19   2.005279e-04   6.001856e-21   312
  5.357232e-01   1.372962e-19   1.225440e-04   8.717423e-21   216
  5.362890e-01   1.389786e-19   6.650698e-05   1.012436e-20   168
  5.369766e-01   1.149626e-19   1.679338e-04   4.509390e-21   588
  5.377613e-01   1.186255e-19   2.279505e-04   9.866767e-21   240
  5.383710e-01   1.237198e-19   2.013185e-04   8.437218e-21   264
  5.390860e-01   1.222496e-19   2.489717e-04   6.164414e-21   288
  5.397204e-01   1.163154e-19   1.243261e-04   6.499331e-21   288
  5.405244e-01   9.824826e-20   1.167620e-04   5.167683e-21   288
  5.410658e-01   9.945588e-20   1.352591e-04   6.072447e-21   192
  5.417469e-01   9.931810e-20   1.439292e-04   5.943676e-21   264
  5.423957e-01   1.472853e-19   2.367436e-04   7.564506e-21   372
  5.430940e-01   1.330652e-19   2.556933e-04   7.504854e-21   360
  5.439463e-01   1.334583e-19   1.082118e-04   8.865650e-21   144
  5.443868e-01   9.645633e-20   1.503015e-04   5.085566e-21   296
  5.450821e-01   1.155130e-19   1.619421e-04   6.296751e-21   288
  5.458782e-01   1.058103e-19   2.420184e-04   4.893910e-21   480
  5.465649e-01   1.062885e-19   2.010942e-04   1.147678e-20   192
  5.472326e-01   1.327943e-19   2.157009e-04   1.209385e-20   192
  5.478395e-01   9.956001e-20   1.374687e-04   5.211490e-21   288
  5.486835e-01   8.258452e-20   1.196646e-04   5.932453e-21   108
  5.491087e-01   1.248162e-19   1.150429e-04   7.595488e-21   240
  5.498595e-01   8.554143e-20   2.146152e-04   3.856984e-21   384
  5.506307e-01   1.154737e-19   2.618062e-04   1.018258e-20   108
  5.513127e-01   1.291002e-19   1.535018e-04   6.209000e-21   348
  5.520298e-01   1.182404e-19   1.602006e-04   7.876125e-21   312
  5.526703e-01   9.144216e-20   1.556684e-04   8.434450e-21   96
  5.532593e-01   9.205806e-20   2.072444e-04   4.294670e-21   384
  5.539190e-01   1.049310e-19   1.425422e-04   8.536496e-21   144
  5.545642e-01   1.023064e-19   2.190224e-04   5.343269e-21   408
  5.553663e-01   8.666114e-20   9.769946e-05   6.226285e-21   144
  5.561240e-01   1.157157e-19   1.878283e-04   1.008764e-20   192
  5.565734e-01   1.043904e-19   2.114042e-04   7.179180e-21   144
  5.573059e-01   9.176289e-20   1.718794e-04   6.511642e-21   144
  5.579969e-01   9.813691e-20   2.100644e-04   5.746901e-21   336
  5.588433e-01   7.775075e-20   1.554210e-04   4.209951e-21   240
  5.593800e-01   9.655251e-20   7.057532e-05   9.033911e-21   96
  5.601284e-01   1.036348e-19   2.069634e-04   5.565324e-21   372
  5.608856e-01   9.962271e-20   2.461786e-04   8.536613e-21   132
  5.615507e-01   8.056530e-20   1.523323e-04   3.836973e-21   264
  5.621457e-01   1.093386e-19   1.169843e-04   8.832021e-21   168
  5.627807e-01   9.286310e-20   1.870354e-04   4.723445e-21   216
  5.633417e-01   8.855802e-20   1.144306e-04   5.048711e-21   216
  5.641586e-01   6.462246e-20   2.099325e-04   5.683214e-21   96
  5.648999e-01   1.241816e-19   1.369618e-04   1.127650e-20   120
  5.655797e-01   8.336389e-20   1.741170e-04   5.386319e-21   216
  5.661397e-01   7.001213e-20   7.608972e-05   3.792366e-21   200
  5.668812e-01   8.325019e-20   1.969636e-04   4.751818e-21   288
  5.678322e-01   6.284980e-20   5.182495e-05   3.493113e-21   144
  5.682326e-01   9.170793e-20   1.612761e-04   6.096621e-21   168
  5.690504e-01   1.347497e-19   1.815012e-04   1.414125e-20   159
  5.696887e-01   8.639245e-20   1.904384e-04   8.185348e-21   174
  5.703065e-01   8.593172e-20   1.726829e-04   5.226165e-21   144
  5.711154e-01   9.256028e-20   9.971188e-05   5.843878e-21   222
  5.716564e-01   7.415710e-20   1.006181e-04   4.313847e-21   168
  5.725909e-01   1.519032e-19   2.206942e-04   3.055143e-20   30
  5.729769e-01   5.687133e-20   1.948567e-04   5.224317e-21   72
  5.737039e-01   9.759234e-20   1.739073e-04   8.872403e-21   258
  5.745032e-01   6.819710e-20   1.089226e-04   4.246800e-21   264
  5.749029e-01   9.651378e-20   0.000000e+00   9.638523e-21   72
  5.757357e-01   6.753387e-20   2.158892e-04   4.140286e-21   174
  5.764898e-01   8.548538e-20   2.298822e-04   4.949877e-21   168
  5.770961e-01   4.555047e-20   7.193062e-09   4.302671e-21   48
  5.777470e-01   8.076320e-20   1.298199e-04   8.336642e-21   150
  5.785016e-01   9.271398e-20   2.388130e-04   6.345045e-21   168
  5.792583e-01   7.859023e-20   1.454738e-04   4.460389e-21   144
  5.799541e-01   8.908147e-20   1.359056e-04   8.606094e-21   102
  5.804724e-01   6.553732e-20   2.011636e-04   3.992254e-21   96
  5.812948e-01   5.093566e-20   1.996414e-04   3.477329e-21   120
  5.819038e-01   5.399357e-20   2.141206e-04   3.127018e-21   168
  5.825625e-01   7.294253e-20   1.581111e-04   4.892754e-21   126
  5.831237e-01   7.124320e-20   1.192474e-04   4.908468e-21   168
  5.838969e-01   6.451635e-20   1.912134e-04   4.978930e-21   72
  5.845726e-01   6.795763e-20   2.394418e-04   4.070003e-21   168
  5.851646e-01   7.760178e-20   6.564276e-05   7.236162e-21   78
  5.859757e-01   5.312768e-20   1.077805e-04   5.009735e-21   60
  5.866288e-01   1.022230e-19   1.748374e-04   9.391447e-21   96
  5.873062e-01   7.668410e-20   2.121507e-04   5.240412e-21   168
  5.879428e-01   6.945132e-20   1.342407e-04   5.782128e-21   86
  5.886107e-01   5.749999e-20   1.199794e-04   3.889825e-21   120
  5.895681e-01   5.829402e-20   8.556122e-05   3.016782e-21   168
  5.900844e-01   4.179639e-20   0.000000e+00   3.605507e-21   48
  5.907798e-01   9.447666e-20   1.558833e-04   6.829169e-21   120
  5.911793e-01   6.552214e-20   1.137231e-04   4.208446e-21   126
  5.921548e-01   5.561874e-20   2.000073e-04   3.884293e-21   96
  5.927878e-01   5.709413e-20   5.767222e-05   4.509052e-21   96
  5.932871e-01   6.709410e-20   0.000000e+00   5.265057e-21   72
  5.943508e-01   5.506874e-20   7.193062e-09   6.278530e-21   24
  5.950147e-01   6.114154e-20   1.186881e-04   4.450933e-21   120
  5.955326e-01   7.016417e-20   1.731294e-04   4.753649e-21   126
  5.961084e-01   4.881259e-20   1.443268e-04   3.696578e-21   96
  5.967813e-01   5.345043e-20   2.494389e-04   3.883609e-21   72
  5.975306e-01   6.793073e-20   1.078907e-04   3.983015e-21   144
  5.981469e-01   5.485789e-20   6.222882e-05   4.228221e-21   72
  5.987626e-01   4.957861e-20   1.242932e-04   5.510004e-21   54
  5.993045e-01   7.336857e-20   1.095319e-04   6.965701e-21   108
  6.004306e-01   5.714401e-20   1.073696e-04   4.528642e-21   72
  6.007812e-01   5.475650e-20   6.195595e-05   4.410635e-21   72
  6.016129e-01   5.393025e-20   1.245875e-08   1.047998e-20   24
  6.023999e-01   5.080253e-20   1.310705e-04   3.447063e-21   48
  6.028777e-01   5.563547e-20   9.984188e-05   3.895474e-21   102
  6.035970e-01   5.452195e-20   2.258008e-04   2.791060e-21   168
  6.045369e-01   5.797316e-20   1.231465e-04   5.792026e-21   72
  6.048851e-01   4.212697e-20   0.000000e+00   3.276200e-21   48
  6.056156e-01   6.397460e-20   2.118194e-04   4.874004e-21   120
  6.065796e-01   5.482135e-20   1.301673e-04   4.027738e-21   96
  6.074901e-01   7.695166e-20   1.409547e-08   1.013998e-20   30
  6.085723e-01   7.505032e-20   6.115837e-05   5.517453e-21   72
  6.090478e-01   5.701939e-20   7.193062e-09   1.103909e-20   24
  6.096586e-01   4.573805e-20   9.065181e-05   4.261292e-21   56
  6.103428e-01   6.102504e-20   1.293647e-04   4.608126e-21   96
  6.111616e-01   5.606043e-20   1.428503e-04   4.079725e-21   144
  6.117928e-01   6.600992e-20   8.110480e-05   4.724635e-21   54
  6.127099e-01   5.740303e-20   1.215036e-04   3.750199e-21   108
  6.136327e-01   6.870299e-20   6.433558e-05   1.071353e-20   48
